trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726027200_7..S,024000_7..S,7,1,1726027200,07 0400 MST/34H,1726043774,1726043786,1078,0,0
1726027200_GS.N01R,024000_GS.N01R,GS,0,1726027200,0S 0400  GCS/TSS,1726041689,1726041701,510,0,0
1726027350_6..N01X007,024250_6..N01X007,6,0,1726027350,06 0402+ BBR/PEL,1726045289,1726045304,1653,0,0
1726027380_2..N33X001,024300_2..N33X001,2,0,1726027380,02 0403  3RD/241,1726043624,1726043636,1026,0,0
1726027410_GS.S01R,024350_GS.S01R,GS,1,1726027410,0S 0403+ TSS/GCS,1726041854,1726041866,554,0,0
1726027530_1..S03R,024550_1..S03R,1,1,1726027530,01 0405+ 242/SFT,1726045034,1726045049,1232,0,0
1726027620_4..N13R,024700_4..N13R,4,0,1726027620,04 0407  NLT/WDL,1726047689,1726047693,1564,0,0
1726027770_4..S13R,024950_4..S13R,4,1,1726027770,04 0409+ WDL/NLT,1726047528,1726047539,1488,0,0
1726027800_GS.N01R,025000_GS.N01R,GS,0,1726027800,0S 0410  GCS/TSS,1726042274,1726042286,508,0,0
1726027830_2..S08X165,025050_2..S08X165,2,1,1726027830,02 0410+ 148/FLA,1726046639,1726046654,1285,0,0
1726027830_7..N,025050_7..N,7,0,1726027830,07 0410+ 34H/MST,1726044629,1726044644,1038,0,0
1726028010_2..N08R,025350_2..N08R,2,0,1726028010,02 0413+ FLA/241,1726049129,1726049133,1713,0,0
1726028010_GS.S01R,025350_GS.S01R,GS,1,1726028010,0S 0413+ TSS/GCS,1726042481,1726042484,562,0,0
1726028070_1..N03R,025450_1..N03R,1,0,1726028070,01 0414+ SFT/242,1726046009,1726046024,1204,0,0
1726028100_6..S01R,025500_6..S01R,6,1,1726028100,06 0415  PEL/BBR,1726045994,1726046009,1123,0,0
1726028340_2..S33X001,025900_2..S33X001,2,1,1726028340,02 0419  241/3RD,1726044599,1726044614,944,0,0
1726028400_7..S,026000_7..S,7,1,1726028400,07 0420 MST/CHS,1726044194,1726044209,842,0,0
1726028400_GS.N01R,026000_GS.N01R,GS,0,1726028400,0S 0420  GCS/TSS,1726042901,1726042904,514,0,0
1726028490_4..S13R,026150_4..S13R,4,1,1726028490,04 0421+ WDL/NLT,1726048049,1726048053,1337,0,0
1726028580_2..N33X001,026300_2..N33X001,2,0,1726028580,02 0423  3RD/241,1726044914,1726044929,908,0,0
1726028610_GS.S01R,026350_GS.S01R,GS,1,1726028610,0S 0423+ TSS/GCS,1726043066,1726043069,558,0,0
1726028730_1..S03R,026550_1..S03R,1,1,1726028730,01 0425+ 242/SFT,1726046594,1726046609,1083,0,0
1726028730_2..S08X165,026550_2..S08X165,2,1,1726028730,02 0425+ 148/FLA,1726047419,1726047434,1145,0,0
1726028820_4..N13R,026700_4..N13R,4,0,1726028820,04 0427  NLT/WDL,1726048743,1726048754,1397,0,0
1726029000_6..S01R,027000_6..S01R,6,1,1726029000,06 0430  PEL/BBR,1726046924,1726046939,1003,0,0
1726029000_GS.N01R,027000_GS.N01R,GS,0,1726029000,0S 0430  GCS/TSS,1726043489,1726043501,512,0,0
1726029030_7..N,027050_7..N,7,0,1726029030,07 0430+ 34H/MST,1726045754,1726045769,918,0,0
1726029150_6..N01X007,027250_6..N01X007,6,0,1726029150,06 0432+ BBR/PEL,1726047224,1726047239,993,0,0
1726029210_2..N08R,027350_2..N08R,2,0,1726029210,02 0433+ FLA/241,1726049493,1726049504,1468,0,0
1726029210_GS.S01R,027350_GS.S01R,GS,1,1726029210,0S 0433+ TSS/GCS,1726043681,1726043684,562,0,0
1726029270_1..N03R,027450_1..N03R,1,0,1726029270,01 0434+ SFT/242,1726046954,1726046969,1007,0,0
1726029450_7..S,027750_7..S,7,1,1726029450,07 0437+ MST/34H,1726045904,1726045919,797,0,0
1726029510_4..S,027850_4..S,4,1,1726029510,/4 0438+ WDL/NLT,1726049178,1726049189,614,0,0
1726029510_4..S01R,027850_4..S01R,4,1,1726029510,/4 0438+ WDL/NLT,1726044929,1726044944,670,0,0
1726029540_2..S01R,027900_2..S01R,2,1,1726029540,02 0439  241/FLA,1726049658,1726049669,1421,0,0
1726029600_GS.N01R,028000_GS.N01R,GS,0,1726029600,0S 0440  GCS/TSS,1726044119,1726044134,480,0,0
1726029630_2..S08X165,028050_2..S08X165,2,1,1726029630,02 0440+ 148/FLA,1726048128,1726048139,1032,0,0
1726029720_6..S01R,028200_6..S01R,6,1,1726029720,06 0442  PEL/BBR,1726047539,1726047543,931,0,0
1726029720_7..S,028200_7..S,7,1,1726029720,=7 0442 CHS/34H,1726128007,1726128010,14029,0,0
1726029750_1..S03R,028250_1..S03R,1,1,1726029750,01 0442+ 242/SFT,1726047753,1726047764,967,0,0
1726029780_2..N33X001,028300_2..N33X001,2,0,1726029780,02 0443  3RD/241,1726046159,1726046174,741,0,0
1726029810_GS.S01R,028350_GS.S01R,GS,1,1726029810,0S 0443+ TSS/GCS,1726044284,1726044299,502,0,0
