trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1727668800_3..N01R,024000_3..N01R,3,0,1727668800,03 0400  NLT/148,1727686858,1727686870,672,0,0
1727668800_7..S,024000_7..S,7,1,1727668800,07 0400 MST/34H,1727685438,1727685451,570,0,0
1727668860_4..N13X142,024100_4..N13X142,4,0,1727668860,04 0401  BWG/WDL,1727686648,1727686660,646,0,0
1727668920_5..S32R,024200_5..S32R,5,1,1727668920,05 0402  DYR/180,1727683983,1727683996,346,0,0
1727668950_3..S01R,024250_3..S01R,3,1,1727668950,03 0402+ 148/NLT,1727687608,1727687620,729,0,0
1727668954_7..N,024258_7..N,7,0,1727668954,E7 0402+ JCT/WPT,1727683758,1727683771,33,0,0
1727668980_5..N32R,024300_5..N32R,5,0,1727668980,05 0403  180/DYR,1727683953,1727683966,342,0,0
1727669050_7..N,024418_7..N,7,0,1727669050,E7 0404 RAW/MST,1727685183,1727685196,230,0,0
1727669067_7..N,024446_7..N,7,0,1727669067,E7 0404 69S/MST,1727684643,1727684656,155,0,0
1727669100_7..N,024500_7..N,7,0,1727669100,07 0405 34H/G-C,1727684118,1727684131,353,0,0
1727669130_1..S03R,024550_1..S03R,1,1,1727669130,01 0405+ 242/SFT,1727686903,1727686915,622,0,0
1727669340_2..S08R,024900_2..S08R,2,1,1727669340,02 0409  241/FLA,1727690086,1727690095,1060,0,0
1727669370_4..S41R,024950_4..S41R,4,1,1727669370,04 0409+ WDL/UTI,1727688208,1727688220,814,0,0
1727669430_7..N,025050_7..N,7,0,1727669430,=7 0410+ G-C/MST,1727686039,1727686054,231,0,0
1727669550_6..N,025250_6..N,6,0,1727669550,06 0412+ BBR/PEL,1727687158,1727687170,277,0,0
1727669550_6..N01X033,025250_6..N01X033,6,0,1727669550,06 0412+ BBR/PEL,1727684656,1727684658,355,0,0
1727669610_2..N08R,025350_2..N08R,2,0,1727669610,02 0413+ FLA/241,1727690731,1727690740,1110,0,0
1727669670_1..N03X045,025450_1..N03X045,1,0,1727669670,01 0414+ SFT/242,1727687503,1727687515,680,0,0
1727669700_6..S01R,025500_6..S01R,6,1,1727669700,06 0415  PEL/BBR,1727687578,1727687590,650,0,0
1727670000_3..N01R,026000_3..N01R,3,0,1727670000,03 0420  NLT/148,1727688310,1727688313,705,0,0
1727670000_7..S,026000_7..S,7,1,1727670000,07 0420 MST/34H,1727686735,1727686738,526,0,0
1727670060_4..N13X142,026100_4..N13X142,4,0,1727670060,04 0421  BWG/WDL,1727687893,1727687905,635,0,0
1727670090_4..S41R,026150_4..S41R,4,1,1727670090,04 0421+ WDL/UTI,1727688838,1727688850,775,0,0
1727670120_5..S32R,026200_5..S32R,5,1,1727670120,05 0422  DYR/180,1727685153,1727685166,343,0,0
1727670150_3..S01R,026250_3..S01R,3,1,1727670150,03 0422+ 148/NLT,1727688673,1727688685,707,0,0
1727670180_5..N32R,026300_5..N32R,5,0,1727670180,05 0423  180/DYR,1727685288,1727685301,361,0,0
1727670240_2..S08R,026400_2..S08R,2,1,1727670240,02 0424  241/FLA,1727690896,1727690905,1047,0,0
1727670300_7..N,026500_7..N,7,0,1727670300,07 0425 34H/G-C,1727685198,1727685211,334,0,0
1727670330_1..S03R,026550_1..S03R,1,1,1727670330,01 0425+ 242/SFT,1727688118,1727688130,642,0,0
1727670600_3..N01R,027000_3..N01R,3,0,1727670600,E3 0430  NLT/148,1727688973,1727688985,613,0,0
1727670600_6..S01R,027000_6..S01R,6,1,1727670600,06 0430  PEL/BBR,1727688565,1727688568,658,0,0
1727670630_7..N,027050_7..N,7,0,1727670630,=7 0430+ G-C/MST,1727687068,1727687080,194,0,0
1727670810_2..N08R,027350_2..N08R,2,0,1727670810,02 0433+ FLA/241,1727691361,1727691370,1034,0,0
1727670870_1..N03X013,027450_1..N03X013,1,0,1727670870,01 0434+ SFT/242,1727688955,1727688958,708,0,0
1727670990_7..S,027650_7..S,7,1,1727670990,07 0436+ MST/34H,1727686444,1727686480,359,0,0
1727671110_4..S06R,027850_4..S06R,4,1,1727671110,04 0438+ WDL/UTI,1727689213,1727689225,707,0,0
1727671140_2..S01R,027900_2..S01R,2,1,1727671140,02 0439  241/FLA,1727691331,1727691340,989,0,0
1727671200_3..N01R,028000_3..N01R,3,0,1727671200,03 0440  NLT/148,1727689621,1727689630,724,0,0
1727671260_4..N13X012,028100_4..N13X012,4,0,1727671260,04 0441  BWG/WDL,1727688958,1727688970,634,0,0
1727671290_6..N01X007,028150_6..N01X007,6,0,1727671290,06 0441+ BBR/PEL,1727689138,1727689150,659,0,0
1727671320_5..S32R,028200_5..S32R,5,1,1727671320,05 0442  DYR/180,1727686444,1727686480,304,0,0
1727671320_6..S01R,028200_6..S01R,6,1,1727671320,06 0442  PEL/BBR,1727689150,1727689153,658,0,0
1727671350_1..S03R,028250_1..S03R,1,1,1727671350,01 0442+ 242/SFT,1727689288,1727689300,681,0,0
1727671350_3..S01R,028250_3..S01R,3,1,1727671350,03 0442+ 148/NLT,1727689915,1727689921,750,0,0
1727671380_5..N32R,028300_5..N32R,5,0,1727671380,05 0443  180/DYR,1727686429,1727686444,303,0,0
1727671500_4..N13R,028500_4..N13R,4,0,1727671500,04 0445  NLT/WDL,1727691280,1727691286,905,0,0
1727671500_7..N,028500_7..N,7,0,1727671500,07 0445 34H/G-C,1727686444,1727686480,272,0,0
1727671590_7..S,028650_7..S,7,1,1727671590,07 0446+ MST/34H,1727688208,1727688220,504,0,0
1727671710_4..S06R,028850_4..S06R,4,1,1727671710,04 0448+ WDL/UTI,1727689735,1727689741,698,0,0
1727671830_7..N,029050_7..N,7,0,1727671830,=7 0450+ G-C/MST,1727688130,1727688133,227,0,0
1727672010_2..N08R,029350_2..N08R,2,0,1727672010,02 0453+ FLA/241,1727693185,1727693195,1111,0,0
1727672040_2..S01R,029400_2..S01R,2,1,1727672040,02 0454  241/FLA,1727692051,1727692060,968,0,0
1727672040_6..S01R,029400_6..S01R,6,1,1727672040,06 0454  PEL/BBR,1727689780,1727689786,665,0,0
1727672070_1..N03R,029450_1..N03R,1,0,1727672070,01 0454+ SFT/242,1727689726,1727689735,656,0,0
1727672250_1..S03R,029750_1..S03R,1,1,1727672250,01 0457+ 242/SFT,1727689906,1727689915,614,0,0
1727672280_4..N01R,029800_4..N01R,4,0,1727672280,04 0458  NLT/WDL,1727691490,1727691496,819,0,0
1727672280_4..S35X002,029800_4..S35X002,4,1,1727672280,04 0458  WDL/BWG,1727689273,1727689285,530,0,0
1727672280_7..S,029800_7..S,7,1,1727672280,07 0458 MST/34H,1727689003,1727689015,526,0,0
1727672340_5..S32R,029900_5..S32R,5,1,1727672340,05 0459  DYR/180,1727687368,1727687380,296,0,0
1727672400_3..N01R,030000_3..N01R,3,0,1727672400,03 0500  NLT/148,1727691070,1727691076,705,0,0
1727672460_4..N13X012,030100_4..N13X012,4,0,1727672460,04 0501  BWG/WDL,1727690236,1727690245,646,0,0
1727672490_3..S01R,030150_3..S01R,3,1,1727672490,03 0501+ 148/NLT,1727690770,1727690776,661,0,0
1727672580_5..N32R,030300_5..N32R,5,0,1727672580,05 0503  180/DYR,1727687743,1727687755,312,0,0
1727672700_7..N,030500_7..N,7,0,1727672700,07 0505 34H/MST,1727689621,1727689630,560,0,0
1727672730_6..S01R,030550_6..S01R,6,1,1727672730,06 0505+ PEL/BBR,1727690671,1727690680,664,0,0
1727672760_2..N,030600_2..N,2,0,1727672760,/2 0506  FLA/241,1727693890,1727693900,78,0,0
1727672760_2..N08R,030600_2..N08R,2,0,1727672760,/2 0506  FLA/241,1727693285,1727693290,868,0,0
1727672760_4..S05R,030600_4..S05R,4,1,1727672760,04 0506  WDL/UTI,1727691211,1727691220,736,0,0
1727672940_1..S03R,030900_1..S03R,1,1,1727672940,01 0509  242/SFT,1727690896,1727690905,578,0,0
1727672940_2..S01R,030900_2..S01R,2,1,1727672940,02 0509  241/FLA,1727693230,1727693240,889,0,0
1727672970_7..S,030950_7..S,7,1,1727672970,07 0509+ MST/34H,1727689696,1727689705,524,0,0
1727673030_6..N01R,031050_6..N01R,6,0,1727673030,06 0510+ BBR/PEL,1727690761,1727690770,636,0,0
1727673120_5..S03R,031200_5..S03R,5,1,1727673120,05 0512  DYR/FLA,1727692216,1727692225,830,0,0
1727673150_5..S02R,031250_5..S02R,5,1,1727673150,05 0512+ 180/FLA,1727691541,1727691550,732,0,0
1727673180_3..S42R,031300_3..S42R,3,1,1727673180,03 0513  148/TSQ,1727688883,1727688895,386,0,0
1727673180_4..N01R,031300_4..N01R,4,0,1727673180,04 0513  NLT/WDL,1727692321,1727692330,844,0,0
1727673180_6..S01R,031300_6..S01R,6,1,1727673180,06 0513  PEL/BBR,1727691016,1727691025,670,0,0
1727673240_4..S06R,031400_4..S06R,4,1,1727673240,04 0514  WDL/UTI,1727691475,1727691481,731,0,0
1727673270_1..N03R,031450_1..N03R,1,0,1727673270,01 0514+ SFT/242,1727691031,1727691040,672,0,0
1727673420_1..S03R,031700_1..S03R,1,1,1727673420,01 0517  242/SFT,1727691091,1727691100,653,0,0
1727673450_3..S01R,031750_3..S01R,3,1,1727673450,03 0517+ 148/NLT,1727692141,1727692150,793,0,0
1727673450_7..S,031750_7..S,7,1,1727673450,07 0517+ MST/34H,1727690050,1727690056,504,0,0
1727673600_3..N01R,032000_3..N01R,3,0,1727673600,03 0520  NLT/148,1727692030,1727692036,758,0,0
1727673630_6..S01R,032050_6..S01R,6,1,1727673630,06 0520+ PEL/BBR,1727691640,1727691646,706,0,0
1727673660_2..N01R,032100_2..N01R,2,0,1727673660,02 0521  FLA/241,1727694040,1727694050,999,0,0
1727673660_2..S01R,032100_2..S01R,2,1,1727673660,02 0521  241/FLA,1727693680,1727693690,978,0,0
1727673720_4..S06R,032200_4..S06R,4,1,1727673720,04 0522  WDL/UTI,1727691955,1727691961,748,0,0
