trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726632000_7..S,024000_7..S,7,1,1726632000,07 0400 MST/34H,1726648569,1726648577,502,0,0
1726632000_GS.N01R,024000_GS.N01R,GS,0,1726632000,0S 0400  GCS/TSS,1726646470,1726646475,254,0,0
1726632120_5..S32R,024200_5..S32R,5,1,1726632120,05 0402  DYR/180,1726647180,1726647190,361,0,0
1726632150_3..S42R,024250_3..S42R,3,1,1726632150,03 0402+ 148/TSQ,1726647655,1726647669,424,0,0
1726632180_2..N08X082,024300_2..N08X082,2,0,1726632180,02 0403  SFT/241,1726650917,1726650927,845,0,0
1726632180_5..N32R,024300_5..N32R,5,0,1726632180,05 0403  180/DYR,1726647744,1726647752,422,0,0
1726632210_GS.S01R,024350_GS.S01R,GS,1,1726632210,0S 0403+ TSS/GCS,1726646695,1726646700,284,0,0
1726632330_1..S03R,024550_1..S03R,1,1,1726632330,01 0405+ 242/SFT,1726650332,1726650342,760,0,0
1726632420_3..N42R,024700_3..N42R,3,0,1726632420,03 0407  TSQ/148,1726648022,1726648029,419,0,0
1726632420_4..N13R,024700_4..N13R,4,0,1726632420,04 0407  NLT/WDL,1726652327,1726652337,993,0,0
1726632540_2..S08R,024900_2..S08R,2,1,1726632540,02 0409  241/FLA,1726652942,1726652955,1075,0,0
1726632600_GS.N01R,025000_GS.N01R,GS,0,1726632600,0S 0410  GCS/TSS,1726647090,1726647100,257,0,0
1726632630_2..S08X039,025050_2..S08X039,2,1,1726632630,02 0410+ ATL/FLA,1726648112,1726648119,392,0,0
1726632630_7..N,025050_7..N,7,0,1726632630,07 0410+ 34H/MST,1726649102,1726649112,541,0,0
1726632750_6..N01X007,025250_6..N01X007,6,0,1726632750,06 0412+ BBR/PEL,1726651152,1726651157,796,0,0
1726632780_2..N08X039,025300_2..N08X039,2,0,1726632780,02 0413  FLA/ATL,1726648157,1726648164,398,0,0
1726632810_GS.S01R,025350_GS.S01R,GS,1,1726632810,0S 0413+ TSS/GCS,1726647285,1726647295,283,0,0
1726632840_4..N01X111,025400_4..N01X111,4,0,1726632840,04 0414  125/WDL,1726648877,1726648887,493,0,0
1726632870_1..N03R,025450_1..N03R,1,0,1726632870,01 0414+ SFT/242,1726650722,1726650732,740,0,0
1726632900_6..S01R,025500_6..S01R,6,1,1726632900,06 0415  PEL/BBR,1726650752,1726650762,703,0,0
1726632960_4..S13X138,025600_4..S13X138,4,1,1726632960,04 0416  3AB/NLT,1726651967,1726651977,865,0,0
1726633080_4..S01X118,025800_4..S01X118,4,1,1726633080,04 0418  WDL/125,1726649307,1726649312,531,0,0
1726633200_7..S,026000_7..S,7,1,1726633200,07 0420 MST/CHS,1726648947,1726648952,416,0,0
1726633200_GS.N01R,026000_GS.N01R,GS,0,1726633200,0S 0420  GCS/TSS,1726647655,1726647669,252,0,0
1726633320_5..S32R,026200_5..S32R,5,1,1726633320,05 0422  DYR/180,1726648457,1726648464,353,0,0
1726633350_3..S42R,026250_3..S42R,3,1,1726633350,03 0422+ 148/TSQ,1726648832,1726648842,407,0,0
1726633380_2..N08X082,026300_2..N08X082,2,0,1726633380,02 0423  SFT/241,1726652237,1726652247,856,0,0
1726633380_5..N32R,026300_5..N32R,5,0,1726633380,05 0423  180/DYR,1726648464,1726648472,358,0,0
1726633410_GS.S01R,026350_GS.S01R,GS,1,1726633410,0S 0423+ TSS/GCS,1726647864,1726647872,278,0,0
1726633440_2..S08R,026400_2..S08R,2,1,1726633440,02 0424  241/FLA,1726654097,1726654110,1109,0,0
1726633530_1..S03R,026550_1..S03R,1,1,1726633530,01 0425+ 242/SFT,1726651412,1726651422,752,0,0
1726633620_3..N42R,026700_3..N42R,3,0,1726633620,03 0427  TSQ/148,1726649117,1726649127,297,0,0
1726633620_4..N13R,026700_4..N13R,4,0,1726633620,04 0427  NLT/WDL,1726653542,1726653555,994,0,0
1726633800_6..S01R,027000_6..S01R,6,1,1726633800,06 0430  PEL/BBR,1726651652,1726651662,703,0,0
1726633800_GS.N01R,027000_GS.N01R,GS,0,1726633800,0S 0430  GCS/TSS,1726648254,1726648262,250,0,0
1726633830_2..S08X039,027050_2..S08X039,2,0,1726633830,02 0430+ ATL/FLA,1726649312,1726649322,392,0,0
1726633830_7..N,027050_7..N,7,0,1726633830,07 0430+ 34H/MST,1726650542,1726650552,583,0,0
1726633860_4..S13X138,027100_4..S13X138,4,1,1726633860,04 0431  3AB/NLT,1726652625,1726652627,831,0,0
1726633950_6..N01X007,027250_6..N01X007,6,0,1726633950,06 0432+ BBR/PEL,1726652142,1726652147,768,0,0
1726633980_2..N08X039,027300_2..N08X039,2,0,1726633980,02 0433  FLA/ATL,1726649427,1726649432,407,0,0
1726634010_GS.S01R,027350_GS.S01R,GS,1,1726634010,0S 0433+ TSS/GCS,1726648479,1726648487,280,0,0
1726634040_4..N01X111,027400_4..N01X111,4,0,1726634040,04 0434  125/WDL,1726650072,1726650077,492,0,0
1726634070_1..N03R,027450_1..N03R,1,0,1726634070,01 0434+ SFT/242,1726651652,1726651662,704,0,0
1726634250_7..S,027750_7..S,7,1,1726634250,07 0437+ MST/34H,1726650687,1726650692,543,0,0
1726634310_4..S01R,027850_4..S01R,4,1,1726634310,04 0438+ WDL/NLT,1726653437,1726653450,922,0,0
1726634340_2..S01R,027900_2..S01R,2,1,1726634340,02 0439  241/FLA,1726654740,1726654742,1073,0,0
1726634400_GS.N01R,028000_GS.N01R,GS,0,1726634400,0S 0440  GCS/TSS,1726648892,1726648902,254,0,0
1726634520_5..S32R,028200_5..S32R,5,1,1726634520,05 0442  DYR/180,1726649552,1726649562,342,0,0
1726634520_6..S01R,028200_6..S01R,6,1,1726634520,06 0442  PEL/BBR,1726652337,1726652342,713,0,0
1726634520_7..S,028200_7..S,7,1,1726634520,=7 0442 CHS/34H,1726649742,1726649747,119,0,0
1726634550_1..S03R,028250_1..S03R,1,1,1726634550,01 0442+ 242/SFT,1726652445,1726652447,731,0,0
1726634550_3..S42R,028250_3..S42R,3,1,1726634550,03 0442+ 148/TSQ,1726650182,1726650192,426,0,0
1726634580_2..N08X082,028300_2..N08X082,2,0,1726634580,02 0443  SFT/241,1726653062,1726653075,808,0,0
1726634580_4..S13X138,028300_4..S13X138,4,1,1726634580,04 0443  3AB/NLT,1726652987,1726653000,799,0,0
1726634580_5..N32R,028300_5..N32R,5,0,1726634580,05 0443  180/DYR,1726649742,1726649747,367,0,0
1726634610_GS.S01R,028350_GS.S01R,GS,1,1726634610,0S 0443+ TSS/GCS,1726649087,1726649097,280,0,0
1726634790_4..N13R,028650_4..N13R,4,0,1726634790,04 0446+ NLT/WDL,1726654532,1726654545,965,0,0
