trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726286400_7..S,024000_7..S,7,1,1726286400,07 0400 MST/34H,1726387207,1726387216,18460,0,0
1726286400_GS.N01R,024000_GS.N01R,GS,0,1726286400,0S 0400  GCS/TSS,1726300868,1726300871,443,0,0
1726286460_2..N33X001,024100_2..N33X001,2,0,1726286460,02 0401  3RD/241,1726303016,1726303028,888,0,0
1726286520_5..S32R,024200_5..S32R,5,1,1726286520,05 0402  DYR/180,1726301546,1726301558,590,0,0
1726286580_5..N32X001,024300_5..N32X001,5,0,1726286580,05 0403  180/DYR,1726301621,1726301633,606,0,0
1726286610_GS.S01R,024350_GS.S01R,GS,1,1726286610,0S 0403+ TSS/GCS,1726301063,1726301066,486,0,0
1726286760_1..S03R,024600_1..S03R,1,1,1726286760,01 0406  242/SFT,1726304756,1726304771,1263,0,0
1726286910_4..N13R,024850_4..N13R,4,0,1726286910,04 0408+ NLT/WDL,1726306784,1726306796,1311,0,0
1726286970_2..S08X165,024950_2..S08X165,2,1,1726286970,02 0409+ 148/FLA,1726305761,1726305776,1165,0,0
1726287000_7..S,025000_7..S,7,1,1726287000,07 0410 MST/34H,1726303781,1726303796,597,0,0
1726287000_GS.N01R,025000_GS.N01R,GS,0,1726287000,0S 0410  GCS/TSS,1726301516,1726301528,428,0,0
1726287120_1..N03R,025200_1..N03R,1,0,1726287120,01 0412  SFT/242,1726305746,1726305761,1090,0,0
1726287150_6..N01R,025250_6..N01R,6,0,1726287150,06 0412+ BBR/PEL,1726304981,1726304996,988,0,0
1726287210_2..N08X165,025350_2..N08X165,2,0,1726287210,02 0413+ FLA/148,1726305761,1726305776,1090,0,0
1726287210_GS.S01R,025350_GS.S01R,GS,1,1726287210,0S 0413+ TSS/GCS,1726301681,1726301693,463,0,0
1726287240_4..S13R,025400_4..S13R,4,1,1726287240,04 0414  WDL/NLT,1726306946,1726307189,1257,0,0
1726287390_7..N,025650_7..N,7,0,1726287390,07 0416+ 34H/MST,1726303841,1726303856,810,0,0
1726287540_2..S33X001,025900_2..S33X001,2,1,1726287540,02 0419  241/3RD,1726303886,1726303901,776,0,0
1726287570_6..S01R,025950_6..S01R,6,1,1726287570,06 0419+ PEL/BBR,1726305641,1726305656,1010,0,0
1726287600_GS.N01R,026000_GS.N01R,GS,0,1726287600,0S 0420  GCS/TSS,1726302098,1726302101,415,0,0
1726287660_2..N33X001,026100_2..N33X001,2,0,1726287660,02 0421  3RD/241,1726304051,1726304066,728,0,0
1726287720_5..S32R,026200_5..S32R,5,1,1726287720,05 0422  DYR/180,1726302791,1726302803,546,0,0
1726287780_5..N32X001,026300_5..N32X001,5,0,1726287780,05 0423  180/DYR,1726303136,1726303151,621,0,0
1726287810_GS.S01R,026350_GS.S01R,GS,1,1726287810,0S 0423+ TSS/GCS,1726302266,1726302278,452,0,0
1726287960_1..S03R,026600_1..S03R,1,1,1726287960,01 0426  242/SFT,1726305716,1726305731,880,0,0
1726288110_4..N13R,026850_4..N13R,4,0,1726288110,04 0428+ NLT/WDL,1726307984,1726307996,1158,0,0
1726288170_2..S08X165,026950_2..S08X165,2,1,1726288170,02 0429+ 148/FLA,1726306784,1726306796,1030,0,0
1726288200_GS.N01R,027000_GS.N01R,GS,0,1726288200,0S 0430  GCS/TSS,1726302698,1726302701,390,0,0
1726288350_6..N01R,027250_6..N01R,6,0,1726288350,06 0432+ BBR/PEL,1726306286,1726306301,892,0,0
1726288410_2..N08X165,027350_2..N08X165,2,0,1726288410,02 0433+ FLA/148,1726306946,1726307189,1015,0,0
1726288410_GS.S01R,027350_GS.S01R,GS,1,1726288410,0S 0433+ TSS/GCS,1726302866,1726302878,430,0,0
1726288440_4..S13R,027400_4..S13R,4,1,1726288440,04 0434  WDL/NLT,1726308209,1726308221,1124,0,0
1726288590_7..N,027650_7..N,7,0,1726288590,07 0436+ 34H/MST,1726305326,1726305341,722,0,0
1726288740_2..S33X001,027900_2..S33X001,2,1,1726288740,02 0439  241/3RD,1726305011,1726305026,658,0,0
1726288770_6..S01R,027950_6..S01R,6,1,1726288770,06 0439+ PEL/BBR,1726306646,1726306661,876,0,0
1726288800_7..S,028000_7..S,7,1,1726288800,07 0440 MST/34H,1726305776,1726305791,721,0,0
1726288800_GS.N01R,028000_GS.N01R,GS,0,1726288800,0S 0440  GCS/TSS,1726303256,1726303271,376,0,0
1726288860_2..N33X001,028100_2..N33X001,2,0,1726288860,02 0441  3RD/241,1726305311,1726305326,635,0,0
1726288920_1..N03R,028200_1..N03R,1,0,1726288920,01 0442  SFT/242,1726306859,1726306871,1477,0,0
1726288920_5..S32R,028200_5..S32R,5,1,1726288920,05 0442  DYR/180,1726304051,1726304066,467,0,0
1726288980_5..N32X001,028300_5..N32X001,5,0,1726288980,05 0443  180/DYR,1726304066,1726304081,469,0,0
1726289010_GS.S01R,028350_GS.S01R,GS,1,1726289010,0S 0443+ TSS/GCS,1726303466,1726303481,393,0,0
1726289160_1..S03R,028600_1..S03R,1,1,1726289160,01 0446  242/SFT,1726306904,1726306916,791,0,0
1726289310_4..N13R,028850_4..N13R,4,0,1726289310,04 0448+ NLT/WDL,1726308971,1726308974,1034,0,0
1726289370_2..S08X165,028950_2..S08X165,2,1,1726289370,02 0449+ 148/FLA,1726308371,1726308374,954,0,0
1726289400_GS.N01R,029000_GS.N01R,GS,0,1726289400,0S 0450  GCS/TSS,1726303871,1726303886,314,0,0
1726289550_6..N01R,029250_6..N01R,6,0,1726289550,06 0452+ BBR/PEL,1726307519,1726307531,776,0,0
1726289610_2..N08X165,029350_2..N08X165,2,0,1726289610,02 0453+ FLA/148,1726308059,1726308071,847,0,0
1726289610_GS.S01R,029350_GS.S01R,GS,1,1726289610,0S 0453+ TSS/GCS,1726304051,1726304066,338,0,0
1726289640_4..S13R,029400_4..S13R,4,1,1726289640,04 0454  WDL/NLT,1726309199,1726309211,1000,0,0
1726289850_7..S,029750_7..S,7,1,1726289850,07 0457+ MST/34H,1726306346,1726306361,595,0,0
1726289940_2..S33X001,029900_2..S33X001,2,1,1726289940,02 0459  241/3RD,1726306181,1726306196,559,0,0
1726289970_6..S01R,029950_6..S01R,6,1,1726289970,06 0459+ PEL/BBR,1726307996,1726307999,776,0,0
1726290000_GS.N01R,030000_GS.N01R,GS,0,1726290000,0S 0500  GCS/TSS,1726304471,1726304486,285,0,0
1726290060_2..N33X001,030100_2..N33X001,2,0,1726290060,02 0501  3RD/241,1726306631,1726306646,573,0,0
1726290120_5..S32R,030200_5..S32R,5,1,1726290120,05 0502  DYR/180,1726305176,1726305191,379,0,0
1726290180_5..N32X001,030300_5..N32X001,5,0,1726290180,05 0503  180/DYR,1726305266,1726305281,391,0,0
1726290210_1..S03R,030350_1..S03R,1,1,1726290210,01 0503+ 242/SFT,1726307969,1726307981,735,0,0
1726290210_GS.S01R,030350_GS.S01R,GS,1,1726290210,0S 0503+ TSS/GCS,1726304636,1726304651,307,0,0
1726290390_7..N,030650_7..N,7,0,1726290390,07 0506+ 34H/MST,1726306946,1726307189,527,0,0
1726290510_4..N13R,030850_4..N13R,4,0,1726290510,04 0508+ NLT/WDL,1726310486,1726310492,996,0,0
1726290570_2..S08X165,030950_2..S08X165,2,1,1726290570,02 0509+ 148/FLA,1726309379,1726309391,847,0,0
1726290600_GS.N01R,031000_GS.N01R,GS,0,1726290600,0S 0510  GCS/TSS,1726305071,1726305086,239,0,0
1726290690_2..N08X165,031150_2..N08X165,2,0,1726290690,02 0511+ FLA/148,1726309589,1726309601,815,0,0
1726290720_1..N03R,031200_1..N03R,1,0,1726290720,01 0512  SFT/242,1726308509,1726308521,673,0,0
1726290750_6..N01R,031250_6..N01R,6,0,1726290750,06 0512+ BBR/PEL,1726308614,1726308626,687,0,0
1726290750_7..S,031250_7..S,7,1,1726290750,07 0512+ MST/34H,1726307489,1726307501,519,0,0
1726290810_GS.S01R,031350_GS.S01R,GS,1,1726290810,0S 0513+ TSS/GCS,1726305266,1726305281,265,0,0
1726290840_4..S13R,031400_4..S13R,4,1,1726290840,04 0514  WDL/NLT,1726310636,1726310642,956,0,0
1726290900_6..S01R,031500_6..S01R,6,1,1726290900,06 0515  PEL/BBR,1726308899,1726308911,696,0,0
1726291080_5..S01R,031800_5..S01R,5,1,1726291080,05 0518  DYR/180,1726306211,1726306226,362,0,0
1726291140_2..S33X001,031900_2..S33X001,2,1,1726291140,02 0519  241/3RD,1726307444,1726307456,502,0,0
1726291200_GS.N01R,032000_GS.N01R,GS,0,1726291200,0S 0520  GCS/TSS,1726305686,1726305701,256,0,0
1726291230_1..S03R,032050_1..S03R,1,1,1726291230,01 0520+ 242/SFT,1726309064,1726309076,682,0,0
1726291260_2..N33X001,032100_2..N33X001,2,0,1726291260,02 0521  3RD/241,1726307729,1726307741,504,0,0
1726291380_5..N32X001,032300_5..N32X001,5,0,1726291380,05 0523  180/DYR,1726306601,1726306616,378,0,0
1726291410_GS.S01R,032350_GS.S01R,GS,1,1726291410,0S 0523+ TSS/GCS,1726305836,1726305851,276,0,0
1726291650_7..S,032750_7..S,7,1,1726291650,07 0527+ MST/34H,1726308329,1726308341,556,0,0
1726291710_4..N13R,032850_4..N13R,4,0,1726291710,04 0528+ NLT/WDL,1726311242,1726311251,932,0,0
1726291770_2..S01X162,032950_2..S01X162,2,1,1726291770,02 0529+ 148/FLA,1726309844,1726309856,746,0,0
1726291800_5..S01R,033000_5..S01R,5,1,1726291800,05 0530  DYR/180,1726306904,1726306916,346,0,0
1726291800_6..S01R,033000_6..S01R,6,1,1726291800,06 0530  PEL/BBR,1726309604,1726309616,674,0,0
1726291800_GS.N01R,033000_GS.N01R,GS,0,1726291800,0S 0530  GCS/TSS,1726306256,1726306271,252,0,0
1726291890_1..S03R,033150_1..S03R,1,1,1726291890,01 0531+ 242/SFT,1726309574,1726309586,602,0,0
1726291890_2..N08X165,033150_2..N08X165,2,0,1726291890,02 0531+ FLA/148,1726310657,1726310666,812,0,0
1726291920_1..N03R,033200_1..N03R,1,0,1726291920,01 0532  SFT/242,1726309889,1726309901,712,0,0
1726291950_4..S01R,033250_4..S01R,4,1,1726291950,04 0532+ WDL/NLT,1726310987,1726310996,858,0,0
1726291950_6..N01R,033250_6..N01R,6,0,1726291950,06 0532+ BBR/PEL,1726310129,1726310141,744,0,0
1726292010_2..S33X001,033350_2..S33X001,2,1,1726292010,02 0533+ 241/3RD,1726308149,1726308161,480,0,0
1726292010_GS.S01R,033350_GS.S01R,GS,1,1726292010,0S 0533+ TSS/GCS,1726306451,1726306466,278,0,0
1726292190_7..N,033650_7..N,7,0,1726292190,07 0536+ 34H/MST,1726308704,1726308716,508,0,0
1726292280_5..N01X003,033800_5..N01X003,5,0,1726292280,05 0538  180/DYR,1726307444,1726307456,346,0,0
1726292370_7..S,033950_7..S,7,1,1726292370,07 0539+ MST/34H,1726308989,1726309001,546,0,0
1726292400_6..S01R,034000_6..S01R,6,1,1726292400,06 0540  PEL/BBR,1726310219,1726310231,676,0,0
1726292400_GS.N01R,034000_GS.N01R,GS,0,1726292400,0S 0540  GCS/TSS,1726306859,1726306871,260,0,0
1726292460_2..N33X001,034100_2..N33X001,2,0,1726292460,02 0541  3RD/241,1726308809,1726308821,488,0,0
1726292490_1..S03R,034150_1..S03R,1,1,1726292490,01 0541+ 242/SFT,1726310219,1726310231,676,0,0
1726292520_5..S01R,034200_5..S01R,5,1,1726292520,05 0542  DYR/180,1726307684,1726307696,336,0,0
1726292610_GS.S01R,034350_GS.S01R,GS,1,1726292610,0S 0543+ TSS/GCS,1726306946,1726307189,271,0,0
1726292670_4..N01R,034450_4..N01R,4,0,1726292670,04 0544+ NLT/WDL,1726311821,1726311827,889,0,0
1726292670_4..S01R,034450_4..S01R,4,1,1726292670,04 0544+ WDL/NLT,1726311551,1726311557,853,0,0
1726292730_2..S33X001,034550_2..S33X001,2,1,1726292730,02 0545+ 241/3RD,1726308884,1726308896,458,0,0
1726292850_2..N01X161,034750_2..N01X161,2,0,1726292850,02 0547+ FLA/148,1726311071,1726311077,748,0,0
1726292970_2..S01X162,034950_2..S01X162,2,1,1726292970,02 0549+ 148/FLA,1726310981,1726310987,737,0,0
1726292970_7..S,034950_7..S,7,1,1726292970,07 0549+ MST/34H,1726309529,1726309541,538,0,0
1726293000_5..N01X003,035000_5..N01X003,5,0,1726293000,05 0550  180/DYR,1726308089,1726308101,312,0,0
1726293000_6..S01R,035000_6..S01R,6,1,1726293000,06 0550  PEL/BBR,1726310822,1726310831,676,0,0
1726293000_GS.N01R,035000_GS.N01R,GS,0,1726293000,0S 0550  GCS/TSS,1726307486,1726307489,231,0,0
1726293090_1..S03R,035150_1..S03R,1,1,1726293090,01 0551+ 242/SFT,1726310951,1726310957,693,0,0
1726293120_1..N03R,035200_1..N03R,1,0,1726293120,01 0552  SFT/242,1726311032,1726311041,704,0,0
1726293150_6..N01R,035250_6..N01R,6,0,1726293150,06 0552+ BBR/PEL,1726311122,1726311131,716,0,0
1726293210_GS.S01R,035350_GS.S01R,GS,1,1726293210,0S 0553+ TSS/GCS,1726307651,1726307654,253,0,0
1726293240_5..S01R,035400_5..S01R,5,1,1726293240,05 0554  DYR/180,1726308344,1726308356,346,0,0
1726293300_7..N,035500_7..N,7,0,1726293300,07 0555 34H/MST,1726309649,1726309661,492,0,0
1726293330_2..N33X001,035550_2..N33X001,2,0,1726293330,02 0555+ 3RD/241,1726309724,1726309736,490,0,0
1726293390_4..S01R,035650_4..S01R,4,1,1726293390,04 0556+ WDL/NLT,1726312457,1726312466,854,0,0
