trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726372800_7..S,024000_7..S,7,1,1726372800,07 0400 MST/34H,1726389337,1726389346,1084,0,0
1726372800_GS.N01R,024000_GS.N01R,GS,0,1726372800,0S 0400  GCS/TSS,1726387282,1726387291,508,0,0
1726372920_5..S32R,024200_5..S32R,5,1,1726372920,05 0402  DYR/180,1726387957,1726387966,688,0,0
1726372950_2..S33X001,024250_2..S33X001,2,1,1726372950,02 0402+ 241/3RD,1726389256,1726389262,1034,0,0
1726372980_5..N32X001,024300_5..N32X001,5,0,1726372980,05 0403  180/DYR,1726388077,1726388086,720,0,0
1726373010_GS.S01R,024350_GS.S01R,GS,1,1726373010,0S 0403+ TSS/GCS,1726387456,1726387462,554,0,0
1726373070_2..N33X001,024450_2..N33X001,2,0,1726373070,02 0404+ 3RD/241,1726389616,1726389625,1130,0,0
1726373160_1..S03R,024600_1..S03R,1,1,1726373160,01 0406  242/SFT,1726391056,1726391065,1434,0,0
1726373400_GS.N01R,025000_GS.N01R,GS,0,1726373400,0S 0410  GCS/TSS,1726387867,1726387876,504,0,0
1726373460_2..S08X165,025100_2..S08X165,2,1,1726373460,02 0411  148/FLA,1726392286,1726392295,1633,0,0
1726373490_2..N08X165,025150_2..N08X165,2,0,1726373490,02 0411+ FLA/148,1726391965,1726391971,1593,0,0
1726373520_1..N,025200_1..N,1,0,1726373520,01 0412  SFT/242,1726391356,1726391365,54,0,0
1726373520_1..N03R,025200_1..N03R,1,0,1726373520,01 0412  SFT/242,1726391155,1726391161,1380,0,0
1726373550_6..N01R,025250_6..N01R,6,0,1726373550,06 0412+ BBR/PEL,1726391476,1726391485,1460,0,0
1726373610_GS.S01R,025350_GS.S01R,GS,1,1726373610,0S 0413+ TSS/GCS,1726388077,1726388086,560,0,0
1726373640_4..S13R,025400_4..S13R,4,1,1726373640,04 0414  WDL/NLT,1726393141,1726393156,1877,0,0
1726373790_7..N,025650_7..N,7,0,1726373790,07 0416+ 34H/MST,1726390456,1726390465,1118,0,0
1726373910_4..N13R,025850_4..N13R,4,0,1726373910,04 0418+ NLT/WDL,1726393666,1726393681,2547,0,0
1726373970_6..S01R,025950_6..S01R,6,1,1726373970,06 0419+ PEL/BBR,1726391965,1726391971,1485,0,0
1726374000_7..S,026000_7..S,7,1,1726374000,07 0420 MST/34H,1726390486,1726390495,1046,0,0
1726374000_GS.N01R,026000_GS.N01R,GS,0,1726374000,0S 0420  GCS/TSS,1726388512,1726388521,516,0,0
1726374120_5..S32R,026200_5..S32R,5,1,1726374120,05 0422  DYR/180,1726389232,1726389241,708,0,0
1726374150_2..S33X001,026250_2..S33X001,2,1,1726374150,02 0422+ 241/3RD,1726390315,1726390321,996,0,0
1726374180_5..N32X001,026300_5..N32X001,5,0,1726374180,05 0423  180/DYR,1726389346,1726389352,738,0,0
1726374210_GS.S01R,026350_GS.S01R,GS,1,1726374210,0S 0423+ TSS/GCS,1726388677,1726388686,560,0,0
1726374270_2..N33X001,026450_2..N33X001,2,0,1726374270,02 0424+ 3RD/241,1726390885,1726390891,1148,0,0
1726374360_1..S03R,026600_1..S03R,1,1,1726374360,01 0426  242/SFT,1726392271,1726392280,1407,0,0
1726374600_GS.N01R,027000_GS.N01R,GS,0,1726374600,0S 0430  GCS/TSS,1726389076,1726389082,506,0,0
1726374660_2..S08X165,027100_2..S08X165,2,1,1726374660,02 0431  148/FLA,1726393141,1726393156,1551,0,0
1726374690_2..N08X165,027150_2..N08X165,2,0,1726374690,02 0431+ FLA/148,1726393171,1726393186,1559,0,0
1726374720_1..N,027200_1..N,1,0,1726374720,01 0432  SFT/242,1726392571,1726392580,56,0,0
1726374720_1..N03R,027200_1..N03R,1,0,1726374720,01 0432  SFT/242,1726392361,1726392370,1351,0,0
1726374750_6..N01R,027250_6..N01R,6,0,1726374750,06 0432+ BBR/PEL,1726392700,1726392706,1441,0,0
1726374810_GS.S01R,027350_GS.S01R,GS,1,1726374810,0S 0433+ TSS/GCS,1726389277,1726389286,560,0,0
1726374840_4..S13R,027400_4..S13R,4,1,1726374840,04 0434  WDL/NLT,1726394506,1726394521,1765,0,0
1726374990_7..N,027650_7..N,7,0,1726374990,07 0436+ 34H/MST,1726391416,1726391425,1022,0,0
1726375170_6..S01R,027950_6..S01R,6,1,1726375170,06 0439+ PEL/BBR,1726393111,1726393120,1471,0,0
1726375200_7..S,028000_7..S,7,1,1726375200,07 0440 MST/34H,1726391836,1726391845,1103,0,0
1726375200_GS.N01R,028000_GS.N01R,GS,0,1726375200,0S 0440  GCS/TSS,1726389661,1726389670,502,0,0
1726375320_5..S32R,028200_5..S32R,5,1,1726375320,05 0442  DYR/180,1726390405,1726390411,700,0,0
1726375350_2..S33X001,028250_2..S33X001,2,1,1726375350,02 0442+ 241/3RD,1726391491,1726391500,990,0,0
1726375380_5..N32X001,028300_5..N32X001,5,0,1726375380,05 0443  180/DYR,1726390525,1726390531,732,0,0
1726375410_GS.S01R,028350_GS.S01R,GS,1,1726375410,0S 0443+ TSS/GCS,1726389871,1726389880,558,0,0
1726375470_2..N33X001,028450_2..N33X001,2,0,1726375470,02 0444+ 3RD/241,1726391926,1726391935,1075,0,0
1726375560_1..S03R,028600_1..S03R,1,1,1726375560,01 0446  242/SFT,1726393381,1726393396,1349,0,0
1726375710_4..N13R,028850_4..N13R,4,0,1726375710,04 0448+ NLT/WDL,1726395286,1726395301,1603,0,0
1726375800_GS.N01R,029000_GS.N01R,GS,0,1726375800,0S 0450  GCS/TSS,1726390261,1726390270,502,0,0
1726375860_2..S08X165,029100_2..S08X165,2,1,1726375860,02 0451  148/FLA,1726394686,1726394701,1441,0,0
1726375890_2..N08X165,029150_2..N08X165,2,0,1726375890,02 0451+ FLA/148,1726394266,1726394281,1387,0,0
1726375920_1..N,029200_1..N,1,0,1726375920,01 0452  SFT/242,1726393666,1726393681,26,0,0
1726375920_1..N03R,029200_1..N03R,1,0,1726375920,01 0452  SFT/242,1726393471,1726393486,1281,0,0
1726375950_6..N01R,029250_6..N01R,6,0,1726375950,06 0452+ BBR/PEL,1726394176,1726394191,1375,0,0
1726376010_GS.S01R,029350_GS.S01R,GS,1,1726376010,0S 0453+ TSS/GCS,1726390471,1726390480,558,0,0
1726376040_4..S13R,029400_4..S13R,4,1,1726376040,04 0454  WDL/NLT,1726395436,1726395451,1583,0,0
1726376190_7..N,029650_7..N,7,0,1726376190,07 0456+ 34H/MST,1726392640,1726392646,1057,0,0
1726376370_6..S01R,029950_6..S01R,6,1,1726376370,06 0459+ PEL/BBR,1726394596,1726394611,1351,0,0
1726376400_2..S33X001,030000_2..S33X001,2,1,1726376400,02 0500  241/3RD,1726392700,1726392706,961,0,0
1726376400_7..S,030000_7..S,7,1,1726376400,07 0500 MST/34H,1726392850,1726392856,1033,0,0
1726376400_GS.N01R,030000_GS.N01R,GS,0,1726376400,0S 0500  GCS/TSS,1726390861,1726390870,502,0,0
1726376520_5..S32R,030200_5..S32R,5,1,1726376520,05 0502  DYR/180,1726391626,1726391635,692,0,0
1726376580_5..N32X001,030300_5..N32X001,5,0,1726376580,05 0503  180/DYR,1726391665,1726391671,697,0,0
1726376610_GS.S01R,030350_GS.S01R,GS,1,1726376610,0S 0503+ TSS/GCS,1726391071,1726391080,558,0,0
1726376670_2..N33X001,030450_2..N33X001,2,0,1726376670,02 0504+ 3RD/241,1726393051,1726393060,1055,0,0
1726376760_1..S03R,030600_1..S03R,1,1,1726376760,01 0506  242/SFT,1726394596,1726394611,1191,0,0
1726376910_4..N13R,030850_4..N13R,4,0,1726376910,04 0508+ NLT/WDL,1726396471,1726396486,1441,0,0
1726377000_GS.N01R,031000_GS.N01R,GS,0,1726377000,0S 0510  GCS/TSS,1726391491,1726391500,512,0,0
1726377060_2..S08X165,031100_2..S08X165,2,1,1726377060,02 0511  148/FLA,1726395751,1726395766,1267,0,0
1726377090_2..N08X165,031150_2..N08X165,2,0,1726377090,02 0511+ FLA/148,1726396216,1726396231,1327,0,0
1726377120_1..N,031200_1..N,1,0,1726377120,01 0512  SFT/242,1726395016,1726395031,22,0,0
1726377120_1..N03R,031200_1..N03R,1,0,1726377120,01 0512  SFT/242,1726394851,1726394866,1147,0,0
1726377120_2..S33X001,031200_2..S33X001,2,1,1726377120,02 0512  241/3RD,1726393501,1726393516,967,0,0
1726377150_6..N01R,031250_6..N01R,6,0,1726377150,06 0512+ BBR/PEL,1726395001,1726395016,1167,0,0
1726377210_GS.S01R,031350_GS.S01R,GS,1,1726377210,0S 0513+ TSS/GCS,1726391665,1726391671,539,0,0
1726377240_4..S13R,031400_4..S13R,4,1,1726377240,04 0514  WDL/NLT,1726396937,1726396952,1426,0,0
1726377390_7..N,031650_7..N,7,0,1726377390,07 0516+ 34H/MST,1726393741,1726393756,901,0,0
1726377570_6..S01R,031950_6..S01R,6,1,1726377570,06 0519+ PEL/BBR,1726395406,1726395421,1141,0,0
1726377600_7..S,032000_7..S,7,1,1726377600,07 0520 MST/34H,1726394131,1726394146,953,0,0
1726377600_GS.N01R,032000_GS.N01R,GS,0,1726377600,0S 0520  GCS/TSS,1726392061,1726392070,473,0,0
1726377720_2..N33X001,032200_2..N33X001,2,0,1726377720,02 0522  3RD/241,1726394056,1726394071,881,0,0
1726377720_5..S32R,032200_5..S32R,5,1,1726377720,05 0522  DYR/180,1726392841,1726392850,681,0,0
1726377780_5..N32X001,032300_5..N32X001,5,0,1726377780,05 0523  180/DYR,1726392820,1726392826,675,0,0
