trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725422400_7..S,024000_7..S,7,1,1725422400,07 0400 MST/34H,1725439083,1725439098,963,0,0
1725422400_GS.N01R,024000_GS.N01R,GS,0,1725422400,0S 0400  GCS/TSS,1725436888,1725436893,436,0,0
1725422520_5..S32R,024200_5..S32R,5,1,1725422520,05 0402  DYR/180,1725437563,1725437568,589,0,0
1725422580_2..N33X001,024300_2..N33X001,2,0,1725422580,02 0403  3RD/241,1725439098,1725439111,911,0,0
1725422580_5..N32R,024300_5..N32R,5,0,1725422580,05 0403  180/DYR,1725437593,1725437598,595,0,0
1725422610_GS.S01R,024350_GS.S01R,GS,1,1725422610,0S 0403+ TSS/GCS,1725437068,1725437073,478,0,0
1725422730_1..S03R,024550_1..S03R,1,1,1725422730,01 0405+ 242/SFT,1725440373,1725440388,1043,0,0
1725422820_4..N13R,024700_4..N13R,4,0,1725422820,04 0407  NLT/WDL,1725442353,1725442354,1371,0,0
1725422970_4..S,024950_4..S,4,1,1725422970,/4 0409+ WDL/NLT,1725443119,1725443133,625,1,0
1725422970_4..S13R,024950_4..S13R,4,1,1725422970,/4 0409+ WDL/NLT,1725439143,1725439158,791,0,0
1725423000_GS.N01R,025000_GS.N01R,GS,0,1725423000,0S 0410  GCS/TSS,1725437493,1725437503,438,0,0
1725423030_2..S08X165,025050_2..S08X165,2,1,1725423030,02 0410+ 148/FLA,1725442354,1725442368,1257,0,0
1725423030_7..N,025050_7..N,7,0,1725423030,07 0410+ 34H/MST,1725439863,1725439878,898,0,0
1725423150_6..N01R,025250_6..N01R,6,0,1725423150,06 0412+ BBR/PEL,1725441438,1725441453,1109,0,0
1725423210_2..N08R,025350_2..N08R,2,0,1725423210,02 0413+ FLA/241,1725444604,1725444618,1759,0,0
1725423210_GS.S01R,025350_GS.S01R,GS,1,1725423210,0S 0413+ TSS/GCS,1725437673,1725437683,477,0,0
1725423270_1..N03R,025450_1..N03R,1,0,1725423270,01 0414+ SFT/242,1725441288,1725441303,1026,0,0
1725423300_6..S01R,025500_6..S01R,6,1,1725423300,06 0415  PEL/BBR,1725441438,1725441453,1047,0,0
