trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725186840_GS.S01R,063400_GS.S01R,GS,1,1725186840,0S 1034  TSS/GCS,1725201317,1725201327,506,0,0
1725186900_2..S01X173,063500_2..S01X173,2,1,1725186900,02 1035  96S/FLA,1725204512,1725204527,1032,0,0
1725186900_7..S,063500_7..S,7,1,1725186900,07 1035 MST/34H,1725203762,1725203777,1040,0,0
1725186990_1..N03R,063650_1..N03R,1,0,1725186990,01 1036+ SFT/242,1725204842,1725204857,1130,0,0
1725186990_4..S01R,063650_4..S01R,4,1,1725186990,04 1036+ WDL/NLT,1725206012,1725206027,1286,0,0
1725186990_6..N01X027,063650_6..N01X027,6,0,1725186990,06 1036+ BBR/PEL,1725205697,1725205712,1244,0,0
1725187050_7..N,063750_7..N,7,0,1725187050,07 1037+ 34H/MST,1725204197,1725204212,1050,0,0
1725187080_4..N01R,063800_4..N01R,4,0,1725187080,04 1038  NLT/WDL,1725206388,1725206402,1360,0,0
1725187080_5..N01X003,063800_5..N01X003,5,0,1725187080,05 1038  180/DYR,1725202257,1725202262,756,0,0
1725187170_1..S,063950_1..S,1,1,1725187170,01 1039+ 242/SFT,1725204782,1725204797,416,0,0
1725187170_1..S03R,063950_1..S03R,1,1,1725187170,01 1039+ 242/SFT,1725202067,1725202077,626,0,0
1725187170_6..S01R,063950_6..S01R,6,1,1725187170,06 1039+ PEL/BBR,1725205307,1725205322,1112,0,0
1725187200_GS.N01R,064000_GS.N01R,GS,0,1725187200,0S 1040  GCS/TSS,1725201662,1725201672,518,0,0
1725187260_7..S,064100_7..S,7,1,1725187260,07 1041 MST/34H,1725204032,1725204047,944,0,0
1725187290_2..N01X008,064150_2..N01X008,2,0,1725187290,02 1041+ FLA/96S,1725204632,1725204647,1022,0,0
1725187320_2..S33X001,064200_2..S33X001,2,1,1725187320,02 1042  241/3RD,1725203717,1725203732,900,0,0
1725187320_5..S01R,064200_5..S01R,5,1,1725187320,05 1042  DYR/180,1725202437,1725202442,724,0,0
1725187380_2..N33X001,064300_2..N33X001,2,0,1725187380,02 1043  3RD/241,1725204047,1725204062,944,0,0
1725187410_7..N,064350_7..N,7,0,1725187410,07 1043+ 34H/MST,1725204467,1725204482,950,0,0
1725187440_2..S01X173,064400_2..S01X173,2,1,1725187440,02 1044  96S/FLA,1725204962,1725204977,986,0,0
1725187440_GS.S01R,064400_GS.S01R,GS,1,1725187440,0S 1044  TSS/GCS,1725201872,1725201882,494,0,0
1725187470_1..N03R,064450_1..N03R,1,0,1725187470,01 1044+ SFT/242,1725205337,1725205352,1036,0,0
1725187470_4..N01R,064450_4..N01R,4,0,1725187470,04 1044+ NLT/WDL,1725206598,1725206612,1242,0,0
1725187470_4..S01R,064450_4..S01R,4,1,1725187470,04 1044+ WDL/NLT,1725206508,1725206522,1224,0,0
1725187470_6..N06R,064450_6..N06R,6,0,1725187470,06 1044+ BBR/3AB,1725203792,1725203807,830,0,0
1725187530_1..S03R,064550_1..S03R,1,1,1725187530,01 1045+ 242/SFT,1725205517,1725205532,1060,0,0
1725187680_5..N08X004,064800_5..N08X004,5,0,1725187680,05 1048  BWG/MOT,1725203732,1725203747,816,0,0
1725187710_7..S,064850_7..S,7,1,1725187710,07 1048+ MST/34H,1725204497,1725204512,904,0,0
1725187770_5..S08X001,064950_5..S08X001,5,1,1725187770,05 1049+ MOT/BWG,1725203912,1725203927,766,0,0
1725187770_7..N,064950_7..N,7,0,1725187770,07 1049+ 34H/MST,1725204587,1725204602,916,0,0
1725187800_5..N01X003,065000_5..N01X003,5,0,1725187800,05 1050  180/DYR,1725203027,1725203042,648,0,0
1725187800_GS.N01R,065000_GS.N01R,GS,0,1725187800,0S 1050  GCS/TSS,1725202322,1725202332,534,0,0
1725187860_2..S01X173,065100_2..S01X173,2,1,1725187860,02 1051  96S/FLA,1725205877,1725205892,1004,0,0
1725187890_1..S03R,065150_1..S03R,1,1,1725187890,01 1051+ 242/SFT,1725205952,1725205967,1038,0,0
1725187890_6..S,065150_6..S,6,1,1725187890,/6 1051+ PEL/BBR,1725206988,1725207002,432,1,0
1725187890_6..S01R,065150_6..S01R,6,1,1725187890,06 1051+ PEL/BBR,1725203642,1725203657,718,0,0
1725187950_1..N03R,065250_1..N03R,1,0,1725187950,01 1052+ SFT/242,1725206057,1725206072,1052,0,0
1725187950_4..N01R,065250_4..N01R,4,0,1725187950,04 1052+ NLT/WDL,1725206958,1725206972,1234,0,0
1725187950_4..S01R,065250_4..S01R,4,1,1725187950,04 1052+ WDL/NLT,1725207318,1725207332,1306,0,0
1725187950_6..N01X027,065250_6..N01X027,6,0,1725187950,06 1052+ BBR/PEL,1725206088,1725206102,1059,0,0
1725188010_2..N01X008,065350_2..N01X008,2,0,1725188010,02 1053+ FLA/96S,1725205322,1725205337,954,0,0
