trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726201290_4..S13R,026150_4..S13R,4,1,1726201290,04 0421+ WDL/NLT,1726220850,1726220865,1491,0,0
1726201320_5..S32R,026200_5..S32R,5,1,1726201320,05 0422  DYR/180,1726216435,1726216439,710,0,0
1726201320_7..S,026200_7..S,7,1,1726201320,=7 0422 CHS/34H,1726216634,1726216645,247,0,0
1726201380_2..N33X001,026300_2..N33X001,2,0,1726201380,02 0423  3RD/241,1726217699,1726217713,959,0,0
1726201380_5..N32R,026300_5..N32R,5,0,1726201380,05 0423  180/DYR,1726216469,1726216480,720,0,0
1726201410_GS.S01R,026350_GS.S01R,GS,1,1726201410,0S 0423+ TSS/GCS,1726215869,1726215880,560,0,0
1726201530_1..S03R,026550_1..S03R,1,1,1726201530,01 0425+ 242/SFT,1726219274,1726219288,1259,0,0
1726201530_2..S08X165,026550_2..S08X165,2,1,1726201530,02 0425+ 148/FLA,1726219964,1726219978,1328,0,0
1726201620_4..N,026700_4..N,4,0,1726201620,04 0427  NLT/WDL,1726221450,1726221465,520,0,0
1726201620_4..N13R,026700_4..N13R,4,0,1726201620,04 0427  NLT/WDL,1726217968,1726217969,983,0,0
1726201800_6..S01R,027000_6..S01R,6,1,1726201800,06 0430  PEL/BBR,1726219559,1726219573,1169,0,0
1726201800_GS.N01R,027000_GS.N01R,GS,0,1726201800,0S 0430  GCS/TSS,1726216289,1726216300,512,0,0
1726201830_7..N,027050_7..N,7,0,1726201830,07 0430+ 34H/MST,1726218284,1726218298,924,0,0
1726201950_6..N01R,027250_6..N01R,6,0,1726201950,06 0432+ BBR/PEL,1726220370,1726220385,1299,0,0
1726202010_2..N08R,027350_2..N08R,2,0,1726202010,02 0433+ FLA/241,1726223314,1726223325,1515,0,0
1726202010_GS.S01R,027350_GS.S01R,GS,1,1726202010,0S 0433+ TSS/GCS,1726216469,1726216480,560,0,0
1726202070_1..N03R,027450_1..N03R,1,0,1726202070,01 0434+ SFT/242,1726219784,1726219798,1214,0,0
1726202250_7..S,027750_7..S,7,1,1726202250,07 0437+ MST/34H,1726218779,1726218793,943,0,0
1726202310_4..S01R,027850_4..S01R,4,1,1726202310,04 0438+ WDL/NLT,1726221390,1726221405,1287,0,0
1726202340_2..S01R,027900_2..S01R,2,1,1726202340,02 0439  241/FLA,1726222440,1726222455,1357,0,0
1726202400_GS.N01R,028000_GS.N01R,GS,0,1726202400,0S 0440  GCS/TSS,1726216889,1726216903,474,0,0
1726202430_2..S08X165,028050_2..S08X165,2,1,1726202430,02 0440+ 148/FLA,1726220760,1726220775,1165,0,0
1726202520_5..S32R,028200_5..S32R,5,1,1726202520,05 0442  DYR/180,1726217594,1726217608,618,0,0
1726202520_6..S01R,028200_6..S01R,6,1,1726202520,06 0442  PEL/BBR,1726220355,1726220370,1138,0,0
1726202520_7..S,028200_7..S,7,1,1726202520,=7 0442 CHS/34H,1726217744,1726217758,182,0,0
1726202550_1..S03R,028250_1..S03R,1,1,1726202550,01 0442+ 242/SFT,1726220355,1726220370,1138,0,0
1726202580_2..N33X001,028300_2..N33X001,2,0,1726202580,02 0443  3RD/241,1726218854,1726218868,870,0,0
1726202580_5..N32R,028300_5..N32R,5,0,1726202580,05 0443  180/DYR,1726217624,1726217638,624,0,0
1726202610_GS.S01R,028350_GS.S01R,GS,1,1726202610,0S 0443+ TSS/GCS,1726217054,1726217068,509,0,0
1726202790_4..N,028650_4..N,4,0,1726202790,04 0446+ NLT/WDL,1726222845,1726222860,316,0,0
1726202790_4..N13R,028650_4..N13R,4,0,1726202790,04 0446+ NLT/WDL,1726219454,1726219468,1002,0,0
1726202790_7..S,028650_7..S,7,1,1726202790,07 0446+ MST/34H,1726219394,1726219408,905,0,0
1726202820_3..N42R,028700_3..N42R,3,0,1726202820,03 0447  TSQ/148,1726218479,1726218493,663,0,0
1726202910_4..S01R,028850_4..S01R,4,1,1726202910,04 0448+ WDL/NLT,1726221855,1726221870,1158,0,0
1726203000_GS.N01R,029000_GS.N01R,GS,0,1726203000,0S 0450  GCS/TSS,1726217503,1726217504,438,0,0
1726203030_7..N,029050_7..N,7,0,1726203030,07 0450+ 34H/MST,1726219514,1726219528,860,0,0
1726203150_6..N01R,029250_6..N01R,6,0,1726203150,06 0452+ BBR/PEL,1726221300,1726221315,1041,0,0
1726203210_2..N08R,029350_2..N08R,2,0,1726203210,02 0453+ FLA/241,1726223693,1726223704,1221,0,0
1726203210_GS.S01R,029350_GS.S01R,GS,1,1726203210,0S 0453+ TSS/GCS,1726217669,1726217683,473,0,0
1726203240_2..S01R,029400_2..S01R,2,1,1726203240,02 0454  241/FLA,1726223119,1726223130,1169,0,0
1726203240_6..S01R,029400_6..S01R,6,1,1726203240,06 0454  PEL/BBR,1726220985,1726221000,1020,0,0
1726203270_1..N03R,029450_1..N03R,1,0,1726203270,01 0454+ SFT/242,1726220910,1726220925,1015,0,0
1726203330_2..S08X165,029550_2..S08X165,2,1,1726203330,02 0455+ 148/FLA,1726221750,1726221765,991,0,0
1726203450_1..S03R,029750_1..S03R,1,1,1726203450,01 0457+ 242/SFT,1726221090,1726221105,947,0,0
1726203480_2..N33X001,029800_2..N33X001,2,0,1726203480,02 0458  3RD/241,1726220039,1726220053,864,0,0
1726203480_4..S35X002,029800_4..S35X002,4,1,1726203480,04 0458  WDL/BWG,1726220505,1726220520,908,0,0
1726203480_7..S,029800_7..S,7,1,1726203480,07 0458 MST/34H,1726220114,1726220128,826,0,0
1726203540_5..S32R,029900_5..S32R,5,1,1726203540,05 0459  DYR/180,1726218629,1726218643,585,0,0
1726203600_GS.N01R,030000_GS.N01R,GS,0,1726203600,0S 0500  GCS/TSS,1726218059,1726218073,391,0,0
1726203660_4..N,030100_4..N,4,0,1726203660,04 0501  NLT/WDL,1726223449,1726223460,208,0,0
1726203660_4..N01R,030100_4..N01R,4,0,1726203660,04 0501  NLT/WDL,1726220129,1726220143,796,0,0
1726203690_3..S01R,030150_3..S01R,3,1,1726203690,03 0501+ 148/NLT,1726222365,1726222380,780,0,0
1726203780_5..N32R,030300_5..N32R,5,0,1726203780,05 0503  180/DYR,1726218869,1726218883,553,0,0
1726203810_GS.S01R,030350_GS.S01R,GS,1,1726203810,0S 0503+ TSS/GCS,1726218284,1726218298,436,0,0
1726203900_7..N,030500_7..N,7,0,1726203900,07 0505 34H/MST,1726220415,1726220430,742,0,0
1726203930_6..S01R,030550_6..S01R,6,1,1726203930,06 0505+ PEL/BBR,1726221990,1726222005,847,0,0
1726203960_2..N08R,030600_2..N08R,2,0,1726203960,02 0506  FLA/241,1726224521,1726224529,1094,0,0
1726203960_4..S05R,030600_4..S05R,4,1,1726203960,04 0506  WDL/UTI,1726222275,1726222290,866,0,0
1726204020_3..N42R,030700_3..N42R,3,0,1726204020,03 0507  TSQ/148,1726219859,1726219873,452,0,0
1726204140_1..S03R,030900_1..S03R,1,1,1726204140,01 0509  242/SFT,1726221975,1726221990,846,0,0
1726204140_2..S01R,030900_2..S01R,2,1,1726204140,02 0509  241/FLA,1726223899,1726223906,1017,0,0
1726204170_7..S,030950_7..S,7,1,1726204170,07 0509+ MST/34H,1726220865,1726220880,772,0,0
1726204200_GS.N01R,031000_GS.N01R,GS,0,1726204200,0S 0510  GCS/TSS,1726218659,1726218673,382,0,0
1726204230_6..N01R,031050_6..N01R,6,0,1726204230,06 0510+ BBR/PEL,1726222140,1726222155,808,0,0
1726204320_5..S03R,031200_5..S03R,5,1,1726204320,05 0512  DYR/FLA,1726223449,1726223460,924,0,0
1726204350_5..S02R,031250_5..S02R,5,1,1726204350,05 0512+ 180/FLA,1726222830,1726222845,846,0,0
1726204380_3..S42R,031300_3..S42R,3,1,1726204380,03 0513  148/TSQ,1726219979,1726219993,644,0,0
1726204380_4..N,031300_4..N,4,0,1726204380,/4 0513  NLT/WDL,1726224356,1726224364,239,1,0
1726204380_4..N01R,031300_4..N01R,4,0,1726204380,04 0513  NLT/WDL,1726221030,1726221045,734,0,0
1726204380_6..S,031300_6..S,6,1,1726204380,/6 0513  PEL/BBR,1726223104,1726223115,23,0,0
1726204380_6..S01R,031300_6..S01R,6,1,1726204380,/6 0513  PEL/BBR,1726222695,1726222710,845,0,0
1726204410_GS.S01R,031350_GS.S01R,GS,1,1726204410,0S 0513+ TSS/GCS,1726218869,1726218883,424,0,0
1726204440_4..S06R,031400_4..S06R,4,1,1726204440,04 0514  WDL/UTI,1726222560,1726222575,836,0,0
1726204470_1..N03R,031450_1..N03R,1,0,1726204470,01 0514+ SFT/242,1726222095,1726222110,805,0,0
1726204620_1..S03R,031700_1..S03R,1,1,1726204620,01 0517  242/SFT,1726222320,1726222335,757,0,0
1726204650_3..S01R,031750_3..S01R,3,1,1726204650,03 0517+ 148/NLT,1726222905,1726222920,796,0,0
1726204650_7..S,031750_7..S,7,1,1726204650,07 0517+ MST/34H,1726221150,1726221165,704,0,0
1726204800_GS.N01R,032000_GS.N01R,GS,0,1726204800,0S 0520  GCS/TSS,1726219274,1726219288,380,0,0
1726204830_6..S01R,032050_6..S01R,6,1,1726204830,06 0520+ PEL/BBR,1726223449,1726223460,800,0,0
1726204860_2..N01R,032100_2..N01R,2,0,1726204860,02 0521  FLA/241,1726225091,1726225099,997,0,0
1726204860_2..S01R,032100_2..S01R,2,1,1726204860,02 0521  241/FLA,1726224686,1726224694,943,0,0
1726204920_4..S06R,032200_4..S06R,4,1,1726204920,04 0522  WDL/UTI,1726222995,1726223010,741,0,0
1726204980_5..N32R,032300_5..N32R,5,0,1726204980,05 0523  180/DYR,1726221090,1726221105,614,0,0
1726205010_7..S,032350_7..S,7,1,1726205010,07 0523+ MST/34H,1726221645,1726221660,648,0,0
1726205010_GS.S01R,032350_GS.S01R,GS,1,1726205010,0S 0523+ TSS/GCS,1726219484,1726219498,421,0,0
1726205040_5..S03R,032400_5..S03R,5,1,1726205040,05 0524  DYR/FLA,1726224206,1726224214,879,0,0
1726205100_1..S03R,032500_1..S03R,1,1,1726205100,01 0525  242/SFT,1726222785,1726222800,667,0,0
1726205100_4..N,032500_4..N,4,0,1726205100,04 0525  NLT/WDL,1726225136,1726225144,348,0,0
1726205100_4..N01R,032500_4..N01R,4,0,1726205100,04 0525  NLT/WDL,1726221705,1726221720,595,0,0
1726205100_7..N,032500_7..N,7,0,1726205100,07 0525 34H/MST,1726221555,1726221570,624,0,0
1726205160_6..N01R,032600_6..N01R,6,0,1726205160,06 0526  BBR/PEL,1726223299,1726223310,720,0,0
1726205220_3..N42R,032700_3..N42R,3,0,1726205220,03 0527  TSQ/148,1726220775,1726220790,367,0,0
1726205280_6..S,032800_6..S,6,1,1726205280,/6 0528  PEL/BBR,1726223693,1726223704,193,0,0
1726205280_6..S01R,032800_6..S01R,6,1,1726205280,06 0528  PEL/BBR,1726221255,1726221270,565,0,0
1726205370_4..S35X002,032950_4..S35X002,4,1,1726205370,04 0529+ WDL/BWG,1726223220,1726223224,673,0,0
1726205370_7..S,032950_7..S,7,1,1726205370,07 0529+ MST/34H,1726221915,1726221930,594,0,0
1726205400_GS.N01R,033000_GS.N01R,GS,0,1726205400,0S 0530  GCS/TSS,1726219859,1726219873,376,0,0
1726205490_2..S01R,033150_2..S01R,2,1,1726205490,02 0531+ 241/FLA,1726225631,1726225639,949,0,0
1726205490_3..S01R,033150_3..S01R,3,1,1726205490,03 0531+ 148/NLT,1726223869,1726223876,720,0,0
1726205520_5..S03R,033200_5..S03R,5,1,1726205520,05 0532  DYR/FLA,1726224986,1726224994,860,0,0
1726205580_1..S03R,033300_1..S03R,1,1,1726205580,01 0533  242/SFT,1726223254,1726223265,654,0,0
1726205610_4..N01R,033350_4..N01R,4,0,1726205610,04 0533+ NLT/WDL,1726225309,1726225316,906,0,0
1726205610_GS.S01R,033350_GS.S01R,GS,1,1726205610,0S 0533+ TSS/GCS,1726220114,1726220128,421,0,0
1726205670_1..N03R,033450_1..N03R,1,0,1726205670,01 0534+ SFT/242,1726223524,1726223539,686,0,0
1726205670_2..N01R,033450_2..N01R,2,0,1726205670,02 0534+ FLA/241,1726225849,1726225856,978,0,0
1726205730_3..S42R,033550_3..S42R,3,1,1726205730,03 0535+ 148/TSQ,1726221210,1726221225,442,0,0
1726205730_6..S,033550_6..S,6,1,1726205730,/6 0535+ PEL/BBR,1726224019,1726224026,97,0,0
1726205730_6..S01R,033550_6..S01R,6,1,1726205730,/6 0535+ PEL/BBR,1726223104,1726223115,574,0,0
1726205820_7..N,033700_7..N,7,0,1726205820,07 0537 34H/MST,1726222455,1726222470,522,0,0
1726205850_7..S,033750_7..S,7,1,1726205850,07 0537+ MST/34H,1726222440,1726222455,521,0,0
1726205880_4..S06R,033800_4..S06R,4,1,1726205880,04 0538  WDL/UTI,1726223974,1726223981,673,0,0
1726205880_6..N01R,033800_6..N01R,6,0,1726205880,06 0538  BBR/PEL,1726223783,1726223794,650,0,0
1726205910_3..N01R,033850_3..N01R,3,0,1726205910,03 0538+ NLT/148,1726224319,1726224326,714,0,0
1726206000_GS.N01R,034000_GS.N01R,GS,0,1726206000,0S 0540  GCS/TSS,1726220475,1726220490,333,0,0
1726206060_1..S03R,034100_1..S03R,1,1,1726206060,01 0541  242/SFT,1726223753,1726223764,586,0,0
1726206090_2..S01R,034150_2..S01R,2,1,1726206090,02 0541+ 241/FLA,1726226156,1726226164,894,0,0
1726206090_4..N02R,034150_4..N02R,4,0,1726206090,04 0541+ NLT/WDL,1726225654,1726225661,832,0,0
1726206120_5..S03R,034200_5..S03R,5,1,1726206120,05 0542  DYR/FLA,1726225459,1726225466,806,0,0
1726206150_6..S01R,034250_6..S01R,6,1,1726206150,06 0542+ PEL/BBR,1726224251,1726224259,645,0,0
1726206180_5..N01R,034300_5..N01R,5,0,1726206180,05 0543  180/DYR,1726221300,1726221315,388,0,0
1726206210_7..S,034350_7..S,7,1,1726206210,07 0543+ MST/34H,1726222830,1726222845,487,0,0
1726206210_GS.S01R,034350_GS.S01R,GS,1,1726206210,0S 0543+ TSS/GCS,1726220685,1726220700,347,0,0
1726206300_4..S06R,034500_4..S06R,4,1,1726206300,04 0545  WDL/UTI,1726224431,1726224439,609,0,0
1726206420_3..N42R,034700_3..N42R,3,0,1726206420,03 0547  TSQ/148,1726221870,1726221885,366,0,0
1726206450_3..S01R,034750_3..S01R,3,1,1726206450,03 0547+ 148/NLT,1726224626,1726224634,635,0,0
1726206450_5..N60R,034750_5..N60R,5,0,1726206450,05 0547+ NLT/DYR,1726226659,1726226666,857,0,0
1726206510_1..N03R,034850_1..N03R,1,0,1726206510,01 0548+ SFT/242,1726224176,1726224184,575,0,0
1726206540_1..S03R,034900_1..S03R,1,1,1726206540,01 0549  242/SFT,1726224199,1726224206,578,0,0
1726206540_2..N01R,034900_2..N01R,2,0,1726206540,02 0549  FLA/241,1726226606,1726226614,897,0,0
1726206570_7..S,034950_7..S,7,1,1726206570,07 0549+ MST/34H,1726223160,1726223164,420,0,0
1726206600_5..S03R,035000_5..S03R,5,1,1726206600,05 0550  DYR/FLA,1726225931,1726225939,750,0,0
1726206600_6..N01R,035000_6..N01R,6,0,1726206600,06 0550  BBR/PEL,1726224476,1726224484,556,0,0
1726206600_GS.N01R,035000_GS.N01R,GS,0,1726206600,0S 0550  GCS/TSS,1726221060,1726221075,253,0,0
1726206660_2..S01R,035100_2..S01R,2,1,1726206660,02 0551  241/FLA,1726226674,1726226681,848,0,0
1726206690_6..S01R,035150_6..S01R,6,1,1726206690,06 0551+ PEL/BBR,1726224694,1726224701,585,0,0
1726206810_4..N02R,035350_4..N02R,4,0,1726206810,04 0553+ NLT/WDL,1726226171,1726226179,774,0,0
1726206810_7..S,035350_7..S,7,1,1726206810,07 0553+ MST/34H,1726223359,1726223370,420,0,0
1726206810_GS.S01R,035350_GS.S01R,GS,1,1726206810,0S 0553+ TSS/GCS,1726221255,1726221270,266,0,0
1726206840_4..S06R,035400_4..S06R,4,1,1726206840,04 0554  WDL/UTI,1726224851,1726224859,606,0,0
1726206870_4..N,035450_4..N,4,0,1726206870,04 0554+ BWG/WDL,1726224709,1726224716,311,0,0
1726206870_4..N14R,035450_4..N14R,4,0,1726206870,04 0554+ BWG/WDL,1726221405,1726221420,275,0,0
1726206900_7..N,035500_7..N,7,0,1726206900,07 0555 34H/MST,1726223479,1726223494,435,0,0
1726206900_GS.N04R,035500_GS.N04R,GS,0,1726206900,0S 0555  GCS/TSS,1726221390,1726221405,216,0,0
1726207020_1..S03R,035700_1..S03R,1,1,1726207020,01 0557  242/SFT,1726224769,1726224776,536,0,0
1726207050_7..S,035750_7..S,7,1,1726207050,07 0557+ MST/34H,1726223693,1726223704,410,0,0
1726207110_3..N01R,035850_3..N01R,3,0,1726207110,03 0558+ NLT/148,1726225541,1726225549,639,0,0
1726207110_6..S01R,035850_6..S01R,6,1,1726207110,06 0558+ PEL/BBR,1726224844,1726224851,546,0,0
1726207110_GS.S04R,035850_GS.S04R,GS,1,1726207110,0S 0558+ TSS/GCS,1726221570,1726221585,228,0,0
1726207140_3..S01R,035900_3..S01R,3,1,1726207140,03 0559  148/NLT,1726225519,1726225526,636,0,0
1726207200_6..N01R,036000_6..N01R,6,0,1726207200,06 0600  BBR/PEL,1726225129,1726225136,524,0,0
1726207200_GS.N01R,036000_GS.N01R,GS,0,1726207200,0S 0600  GCS/TSS,1726221660,1726221675,174,0,0
1726207230_2..S07R,036050_2..S07R,2,1,1726207230,02 0600+ 238/FLA,1726227206,1726227214,801,0,0
1726207260_2..N01R,036100_2..N01R,2,0,1726207260,02 0601  FLA/241,1726227480,1726227484,832,0,0
1726207290_1..N03R,036150_1..N03R,1,0,1726207290,01 0601+ SFT/242,1726225099,1726225106,520,0,0
1726207290_7..S,036150_7..S,7,1,1726207290,07 0601+ MST/34H,1726223936,1726223944,362,0,0
1726207320_5..S04R,036200_5..S04R,5,1,1726207320,05 0602  DYR/FLA,1726226441,1726226449,696,0,0
1726207380_5..N01R,036300_5..N01R,5,0,1726207380,05 0603  180/DYR,1726222500,1726222515,230,0,0
1726207410_2..S05R,036350_2..S05R,2,1,1726207410,02 0603+ 241/FLA,1726227514,1726227525,842,0,0
1726207410_GS.S01R,036350_GS.S01R,GS,1,1726207410,0S 0603+ TSS/GCS,1726221855,1726221870,187,0,0
1726207440_5..N71R,036400_5..N71R,5,0,1726207440,05 0604  FLA/DYR,1726227049,1726227056,780,0,0
1726207470_4..S06R,036450_4..S06R,4,1,1726207470,04 0604+ WDL/UTI,1726225729,1726225736,602,0,0
1726207500_1..S03R,036500_1..S03R,1,1,1726207500,01 0605  242/SFT,1726225429,1726225436,507,0,0
1726207500_GS.N04R,036500_GS.N04R,GS,0,1726207500,0S 0605  GCS/TSS,1726221975,1726221990,138,0,0
1726207530_7..S,036550_7..S,7,1,1726207530,07 0605+ MST/34H,1726224176,1726224184,364,0,0
1726207620_3..N42R,036700_3..N42R,3,0,1726207620,03 0607  TSQ/148,1726223250,1726223254,238,0,0
1726207650_4..N03R,036750_4..N03R,4,0,1726207650,04 0607+ NLT/WDL,1726226726,1726226734,680,0,0
1726207680_5..S04R,036800_5..S04R,5,1,1726207680,05 0608  DYR/FLA,1726226996,1726227004,716,0,0
1726207680_7..N,036800_7..N,7,0,1726207680,07 0608 34H/MST,1726224251,1726224259,344,0,0
1726207710_GS.S04R,036850_GS.S04R,GS,1,1726207710,0S 0608+ TSS/GCS,1726222170,1726222185,151,0,0
1726207740_3..S01R,036900_3..S01R,3,1,1726207740,03 0609  148/NLT,1726226014,1726226021,585,0,0
1726207770_7..S,036950_7..S,7,1,1726207770,07 0609+ MST/34H,1726224319,1726224326,353,0,0
1726207800_2..S05R,037000_2..S05R,2,1,1726207800,02 0610  241/FLA,1726227994,1726228005,818,0,0
1726207800_GS.N01R,037000_GS.N01R,GS,0,1726207800,0S 0610  GCS/TSS,1726222245,1726222260,125,0,0
1726207830_4..S06R,037050_4..S06R,4,1,1726207830,04 0610+ WDL/UTI,1726226014,1726226021,544,0,0
1726207830_6..N01R,037050_6..N01R,6,0,1726207830,06 0610+ BBR/PEL,1726225931,1726225939,543,0,0
1726207830_6..S02R,037050_6..S02R,6X,1,1726207830,06 0610+ PEL/BBR,1726225601,1726225609,499,0,0
1726207890_1..N03R,037150_1..N03R,1,0,1726207890,01 0611+ SFT/242,1726225684,1726225691,510,0,0
1726207920_2..N01R,037200_2..N01R,2,0,1726207920,02 0612  FLA/241,1726227979,1726227990,815,0,0
1726207920_7..N,037200_7..N,7,0,1726207920,07 0612 34H/MST,1726224634,1726224641,367,0,0
1726207950_7..S,037250_7..S,7,1,1726207950,07 0612+ MST/34H,1726224446,1726224454,342,0,0
1726207980_1..S03R,037300_1..S03R,1,1,1726207980,01 0613  242/SFT,1726225691,1726225699,511,0,0
1726208010_3..N01R,037350_3..N01R,3,0,1726208010,03 0613+ NLT/148,1726226314,1726226321,594,0,0
1726208010_6..S03R,037350_6..S03R,6,1,1726208010,06 0613+ 177/BBR,1726225271,1726225279,455,0,0
1726208010_GS.S01R,037350_GS.S01R,GS,1,1726208010,0S 0613+ TSS/GCS,1726222440,1726222455,138,0,0
1726208040_5..S04R,037400_5..S04R,5,1,1726208040,05 0614  DYR/FLA,1726227416,1726227424,737,0,0
1726208100_GS.N04R,037500_GS.N04R,GS,0,1726208100,0S 0615  GCS/TSS,1726222575,1726222590,127,0,0
1726208130_5..S09R,037550_5..S09R,5,1,1726208130,05 0615+ 238/FLA,1726227739,1726227750,730,0,0
1726208160_5..N71R,037600_5..N71R,5,0,1726208160,05 0616  FLA/DYR,1726227540,1726227544,737,0,0
1726208160_7..N,037600_7..N,7,0,1726208160,07 0616 34H/MST,1726224934,1726224941,404,0,0
1726208190_4..S06R,037650_4..S06R,4,1,1726208190,04 0616+ WDL/UTI,1726226321,1726226329,568,0,0
1726208220_7..S,037700_7..S,7,1,1726208220,07 0617 MST/34H,1726224836,1726224844,371,0,0
1726208310_GS.S04R,037850_GS.S04R,GS,1,1726208310,0S 0618+ TSS/GCS,1726222785,1726222800,141,0,0
1726208340_3..S01R,037900_3..S01R,3,1,1726208340,03 0619  148/NLT,1726226734,1726226741,624,0,0
1726208340_4..N03R,037900_4..N03R,4,0,1726208340,04 0619  NLT/WDL,1726227600,1726227604,742,0,0
1726208370_6..S02R,037950_6..S02R,6X,1,1726208370,06 0619+ PEL/BBR,1726226021,1726226029,535,0,0
1726208400_7..N,038000_7..N,7,0,1726208400,07 0620 34H/MST,1726224994,1726225001,392,0,0
1726208400_GS.N01R,038000_GS.N01R,GS,0,1726208400,0S 0620  GCS/TSS,1726222860,1726222875,126,0,0
1726208460_1..S03R,038100_1..S03R,1,1,1726208460,01 0621  242/SFT,1726226126,1726226134,529,0,0
1726208460_2..S05R,038100_2..S05R,2,1,1726208460,02 0621  241/FLA,1726228875,1726228879,895,0,0
1726208460_2..S07R,038100_2..S07R,2,1,1726208460,02 0621  238/FLA,1726228594,1726228605,846,0,0
1726208490_1..N03R,038150_1..N03R,1,0,1726208490,01 0621+ SFT/242,1726226471,1726226479,575,0,0
1726208520_4..S06R,038200_4..S06R,4,1,1726208520,04 0622  WDL/UTI,1726226741,1726226749,611,0,0
1726208550_6..S03R,038250_6..S03R,6,1,1726208550,06 0622+ 177/BBR,1726225744,1726225751,478,0,0
1726208580_5..N01R,038300_5..N01R,5,0,1726208580,05 0623  180/DYR,1726223693,1726223704,208,0,0
1726208580_7X..S,038300_7X..S,7X,1,1726208580,07 0623 MST/34H,1726225151,1726225159,387,0,0
1726208610_7..N,038350_7..N,7,0,1726208610,07 0623+ 34H/MST,1726225256,1726225264,401,0,0
1726208610_GS.S01R,038350_GS.S01R,GS,1,1726208610,0S 0623+ TSS/GCS,1726223044,1726223055,140,0,0
1726208640_2..N01R,038400_2..N01R,2,0,1726208640,02 0624  FLA/241,1726228894,1726228905,898,0,0
1726208670_7..S,038450_7..S,7,1,1726208670,07 0624+ 111/34H,1726224994,1726225001,366,0,0
1726208700_3..N01R,038500_3..N01R,3,0,1726208700,03 0625  NLT/148,1726227161,1726227169,647,0,0
1726208700_7..S,038500_7..S,7,1,1726208700,07 0625 MST/34H,1726225294,1726225301,406,0,0
1726208700_GS.N04R,038500_GS.N04R,GS,0,1726208700,0S 0625  GCS/TSS,1726223190,1726223194,139,0,0
1726208760_5..S04R,038600_5..S04R,5,1,1726208760,05 0626  DYR/FLA,1726228129,1726228140,776,0,0
1726208790_6..N,038650_6..N,6,0,1726208790,06 0626+ BBR/PEL,1726226884,1726226891,86,0,0
1726208790_6..N01R,038650_6..N01R,6,0,1726208790,06 0626+ BBR/PEL,1726226104,1726226111,499,0,0
1726208850_4..N14R,038750_4..N14R,4,0,1726208850,04 0627+ BWG/WDL,1726226494,1726226501,528,0,0
1726208850_5..S09R,038750_5..S09R,5,1,1726208850,05 0627+ 238/FLA,1726229164,1726229175,892,0,0
1726208880_4..S06R,038800_4..S06R,4,1,1726208880,04 0628  WDL/UTI,1726226996,1726227004,625,0,0
1726208880_5..N71R,038800_5..N71R,5,0,1726208880,05 0628  FLA/DYR,1726228129,1726228140,776,0,0
