trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726804800_7..S,024000_7..S,7,1,1726804800,07 0400 MST/34H,1726821513,1726821523,578,0,0
1726804920_5..S32R,024200_5..S32R,5,1,1726804920,05 0402  DYR/180,1726819998,1726820008,350,0,0
1726804950_3..S42R,024250_3..S42R,3,1,1726804950,03 0402+ 148/TSQ,1726820473,1726820478,413,0,0
1726804980_5..N32R,024300_5..N32R,5,0,1726804980,05 0403  180/DYR,1726819998,1726820008,350,0,0
1726805130_1..S03R,024550_1..S03R,1,1,1726805130,01 0405+ 242/SFT,1726822941,1726822948,702,0,0
1726805220_3..N42R,024700_3..N42R,3,0,1726805220,03 0407  TSQ/148,1726820773,1726820778,413,0,0
1726805220_4..N13R,024700_4..N13R,4,0,1726805220,04 0407  NLT/WDL,1726824801,1726824808,950,0,0
1726805340_2..S08R,024900_2..S08R,2,1,1726805340,02 0409  241/FLA,1726825899,1726825903,1096,0,0
1726805430_7..N,025050_7..N,7,0,1726805430,07 0410+ 34H/MST,1726822003,1726822011,537,0,0
1726805550_6..N01X007,025250_6..N01X007,6,0,1726805550,06 0412+ BBR/PEL,1726824021,1726824028,806,0,0
1726805610_2..N08R,025350_2..N08R,2,0,1726805610,02 0413+ FLA/241,1726826319,1726826323,1112,0,0
1726805640_4..N01X111,025400_4..N01X111,4,0,1726805640,04 0414  125/WDL,1726821763,1726821771,505,0,0
1726805670_1..N03R,025450_1..N03R,1,0,1726805670,01 0414+ SFT/242,1726823608,1726823616,751,0,0
1726805700_6..S01R,025500_6..S01R,6,1,1726805700,06 0415  PEL/BBR,1726823421,1726823428,686,0,0
1726805760_4..S13X138,025600_4..S13X138,4,1,1726805760,04 0416  3AB/NLT,1726824493,1726824501,829,0,0
1726805880_4..S01X118,025800_4..S01X118,4,1,1726805880,04 0418  WDL/125,1726821906,1726821913,511,0,0
1726806000_7..S,026000_7..S,7,1,1726806000,07 0420 MST/CHS,1726821793,1726821801,466,0,0
1726806120_5..S32R,026200_5..S32R,5,1,1726806120,05 0422  DYR/180,1726821138,1726821148,342,0,0
