trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725336000_7..S,024000_7..S,7,1,1725336000,07 0400 MST/34H,1725352638,1725352648,1021,0,0
1725336120_5..S32R,024200_5..S32R,5,1,1725336120,05 0402  DYR/180,1725351318,1725351328,653,0,0
1725336150_3..S42R,024250_3..S42R,3,1,1725336150,03 0402+ 148/TSQ,1725351663,1725351673,745,0,0
1725336180_5..N32R,024300_5..N32R,5,0,1725336180,05 0403  180/DYR,1725351468,1725351478,693,0,0
1725336210_2..N08R,024350_2..N08R,2,0,1725336210,02 0403+ FLA/241,1725356736,1725356743,1721,0,0
1725336330_1..S03R,024550_1..S03R,1,1,1725336330,01 0405+ 242/SFT,1725354088,1725354096,1341,0,0
1725336420_3..N42R,024700_3..N42R,3,0,1725336420,03 0407  TSQ/148,1725351883,1725351888,736,0,0
1725336420_4..N13R,024700_4..N13R,4,0,1725336420,04 0407  NLT/WDL,1725356481,1725356488,1958,0,0
1725336540_2..S08R,024900_2..S08R,2,1,1725336540,02 0409  241/FLA,1725357328,1725357343,2115,0,0
1725336570_4..S13R,024950_4..S13R,4,1,1725336570,04 0409+ WDL/NLT,1725356391,1725356398,1868,0,0
1725336750_6..N01R,025250_6..N01R,6,0,1725336750,06 0412+ BBR/PEL,1725355071,1725355078,1516,0,0
1725336870_1..N03R,025450_1..N03R,1,0,1725336870,01 0414+ SFT/242,1725354748,1725354756,1364,0,0
1725336900_6..S01R,025500_6..S01R,6,1,1725336900,06 0415  PEL/BBR,1725354891,1725354898,1402,0,0
1725337200_7..S,026000_7..S,7,1,1725337200,07 0420 MST/34H,1725353811,1725353818,1067,0,0
1725337290_4..S13R,026150_4..S13R,4,1,1725337290,04 0421+ WDL/NLT,1725356841,1725356848,1859,0,0
1725337320_5..S32R,026200_5..S32R,5,1,1725337320,05 0422  DYR/180,1725352363,1725352368,667,0,0
1725337350_3..S42R,026250_3..S42R,3,1,1725337350,03 0422+ 148/TSQ,1725352873,1725352878,803,0,0
1725337380_5..N32R,026300_5..N32R,5,0,1725337380,05 0423  180/DYR,1725352518,1725352528,709,0,0
1725337440_2..S08R,026400_2..S08R,2,1,1725337440,02 0424  241/FLA,1725358059,1725358063,2059,0,0
1725337500_7..N,026500_7..N,7,0,1725337500,07 0425 34H/MST,1725354231,1725354238,1095,0,0
1725337530_1..S03R,026550_1..S03R,1,1,1725337530,01 0425+ 242/SFT,1725355228,1725355236,1416,0,0
1725337620_3..N42R,026700_3..N42R,3,0,1725337620,03 0427  TSQ/148,1725353223,1725353233,833,0,0
1725337620_4..N13R,026700_4..N13R,4,0,1725337620,04 0427  NLT/WDL,1725357553,1725357564,1963,0,0
1725337800_6..S01R,027000_6..S01R,6,1,1725337800,06 0430  PEL/BBR,1725355648,1725355656,1407,0,0
