trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1727064000_3..N01R,024000_3..N01R,3,0,1727064000,03 0400  NLT/148,1727083683,1727083698,756,0,0
1727064000_7..S,024000_7..S,7,1,1727064000,07 0400 MST/34H,1727080863,1727080878,583,0,0
1727064060_4..N13X012,024100_4..N13X012,4,0,1727064060,04 0401  BWG/WDL,1727081913,1727081928,637,0,0
1727064120_5..S32R,024200_5..S32R,5,1,1727064120,05 0402  DYR/180,1727079178,1727079183,347,0,0
1727064150_3..S01R,024250_3..S01R,3,1,1727064150,03 0402+ 148/NLT,1727079333,1727079343,296,0,0
1727064180_5..N32R,024300_5..N32R,5,0,1727064180,05 0403  180/DYR,1727079273,1727079283,360,0,0
1727064300_7..N,024500_7..N,7,0,1727064300,07 0405 34H/G-C,1727079028,1727079033,317,0,0
1727064330_1..S,024550_1..S,1,1,1727064330,01 0405+ 242/SFT,1727082003,1727082018,153,0,0
1727064330_1..S03X018,024550_1..S03X018,1,1,1727064330,01 0405+ 242/SFT,1727080143,1727080153,473,0,0
1727064540_2..S08X035,024900_2..S08X035,2,1,1727064540,02 0409  241/FLA,1727085514,1727085528,913,0,0
1727064570_4..S13X023,024950_4..S13X023,4,1,1727064570,04 0409+ WDL/UTI,1727083923,1727083938,732,0,0
1727064630_7..N,025050_7..N,7,0,1727064630,=7 0410+ G-C/MST,1727081013,1727081028,262,0,0
1727064750_6..N01R,025250_6..N01R,6,0,1727064750,06 0412+ BBR/PEL,1727082588,1727082603,602,0,0
1727064810_2..N08R,025350_2..N08R,2,0,1727064810,02 0413+ FLA/241,1727086249,1727086263,971,0,0
1727064870_1..N03R,025450_1..N03R,1,0,1727064870,01 0414+ SFT/242,1727083248,1727083263,418,0,0
1727064900_6..S01X036,025500_6..S01X036,6,1,1727064900,06 0415  PEL/BBR,1727082738,1727082753,572,0,0
1727065200_3..N01R,026000_3..N01R,3,0,1727065200,03 0420  NLT/148,1727084659,1727084673,679,0,0
1727065200_7..S,026000_7..S,7,1,1727065200,07 0420 MST/34H,1727081808,1727081823,493,0,0
1727065260_4..N13X012,026100_4..N13X012,4,0,1727065260,04 0421  BWG/WDL,1727083143,1727083158,559,0,0
1727065290_4..S13X023,026150_4..S13X023,4,1,1727065290,04 0421+ WDL/UTI,1727084298,1727084313,637,0,0
1727065320_5..S32R,026200_5..S32R,5,1,1727065320,05 0422  DYR/180,1727080413,1727080423,352,0,0
1727065350_3..S01R,026250_3..S01R,3,1,1727065350,03 0422+ 148/NLT,1727083818,1727083833,605,0,0
1727065380_5..N32R,026300_5..N32R,5,0,1727065380,05 0423  180/DYR,1727080503,1727080513,364,0,0
1727065440_2..S08R,026400_2..S08R,2,1,1727065440,02 0424  241/FLA,1727086714,1727086728,953,0,0
1727065500_7..N,026500_7..N,7,0,1727065500,07 0425 34H/G-C,1727080243,1727080248,319,0,0
1727065530_1..S03X039,026550_1..S03X039,1,1,1727065530,01 0425+ 242/SFT,1727083413,1727083428,567,0,0
1727065800_6..S01X003,027000_6..S01X003,6,1,1727065800,06 0430  PEL/BBR,1727083818,1727083833,525,0,0
1727065830_7..N,027050_7..N,7,0,1727065830,=7 0430+ G-C/MST,1727082003,1727082018,169,0,0
1727065950_3..S01R,027250_3..S01R,3,1,1727065950,E3 0432+ 148/NLT,1727084178,1727084193,311,0,0
1727065950_6..N01R,027250_6..N01R,6,0,1727065950,06 0432+ BBR/PEL,1727084163,1727084178,548,0,0
1727066010_2..N08R,027350_2..N08R,2,0,1727066010,02 0433+ FLA/241,1727086909,1727086923,899,0,0
1727066070_1..N03R,027450_1..N03R,1,0,1727066070,01 0434+ SFT/242,1727083758,1727083773,371,0,0
1727066190_7..S,027650_7..S,7,1,1727066190,07 0436+ MST/34H,1727082753,1727082768,403,0,0
1727066310_4..S05R,027850_4..S05R,4,1,1727066310,04 0438+ WDL/UTI,1727084868,1727084869,586,0,0
1727066340_2..S01R,027900_2..S01R,2,1,1727066340,02 0439  241/FLA,1727086339,1727086353,783,0,0
1727066400_3..N01R,028000_3..N01R,3,0,1727066400,03 0440  NLT/148,1727086174,1727086188,721,0,0
1727066460_4..N13X012,028100_4..N13X012,4,0,1727066460,04 0441  BWG/WDL,1727084253,1727084268,474,0,0
1727066520_5..S32R,028200_5..S32R,5,1,1727066520,05 0442  DYR/180,1727081613,1727081628,297,0,0
1727066520_6..S01X003,028200_6..S01X003,6,1,1727066520,06 0442  PEL/BBR,1727084509,1727084523,499,0,0
1727066550_1..S03R,028250_1..S03R,1,1,1727066550,01 0442+ 242/SFT,1727085454,1727085468,625,0,0
1727066550_3..S01R,028250_3..S01R,3,1,1727066550,03 0442+ 148/NLT,1727085183,1727085184,588,0,0
1727066580_5..N32R,028300_5..N32R,5,0,1727066580,05 0443  180/DYR,1727081658,1727081673,300,0,0
1727066700_7..N,028500_7..N,7,0,1727066700,07 0445 34H/G-C,1727081448,1727081463,279,0,0
1727066790_7..S,028650_7..S,7,1,1727066790,07 0446+ MST/34H,1727083428,1727083443,370,0,0
1727066910_4..S05R,028850_4..S05R,4,1,1727066910,04 0448+ WDL/UTI,1727085319,1727085333,567,0,0
1727067030_7..N,029050_7..N,7,0,1727067030,=7 0450+ G-C/MST,1727083233,1727083248,124,0,0
1727067150_6..N01R,029250_6..N01R,6,0,1727067150,06 0452+ BBR/PEL,1727085064,1727085078,493,0,0
1727067210_2..N,029350_2..N,2,0,1727067210,E2 0453+ FLA/241,1727087755,1727087768,511,0,0
1727067210_2..N08R,029350_2..N08R,2,0,1727067210,02 0453+ FLA/241,1727083293,1727083308,329,0,0
1727067240_2..S,029400_2..S,2,1,1727067240,E2 0454  241/FLA,1727087453,1727087464,450,0,0
1727067240_2..S01R,029400_2..S01R,2,1,1727067240,02 0454  241/FLA,1727083743,1727083758,360,0,0
1727067240_6..S01R,029400_6..S01R,6,1,1727067240,06 0454  PEL/BBR,1727085138,1727085139,502,0,0
1727067270_1..N03R,029450_1..N03R,1,0,1727067270,01 0454+ SFT/242,1727084899,1727084913,302,0,0
1727067450_1..S03R,029750_1..S03R,1,1,1727067450,01 0457+ 242/SFT,1727085738,1727085739,452,0,0
1727067450_4..N13X148,029750_4..N13X148,4,0,1727067450,04 0457+ UTI/WDL,1727086759,1727086773,673,0,0
1727067480_4..S35X002,029800_4..S35X002,4,1,1727067480,04 0458  WDL/BWG,1727084569,1727084583,387,0,0
1727067480_7..S,029800_7..S,7,1,1727067480,07 0458 MST/34H,1727084058,1727084073,345,0,0
1727067540_5..S32R,029900_5..S32R,5,1,1727067540,05 0459  DYR/180,1727082648,1727082663,246,0,0
1727067600_3..N01R,030000_3..N01R,3,0,1727067600,03 0500  NLT/148,1727086879,1727086893,655,0,0
1727067630_4..N13X012,030050_4..N13X012,4,0,1727067630,04 0500+ BWG/WDL,1727085558,1727085559,478,0,0
1727067690_3..S01R,030150_3..S01R,3,1,1727067690,03 0501+ 148/NLT,1727086384,1727086398,589,0,0
1727067780_5..N32R,030300_5..N32R,5,0,1727067780,05 0503  180/DYR,1727082768,1727082783,214,0,0
1727067900_7..N,030500_7..N,7,0,1727067900,07 0505 34H/MST,1727084509,1727084523,330,0,0
1727067930_6..S01R,030550_6..S01R,6,1,1727067930,06 0505+ PEL/BBR,1727085694,1727085708,457,0,0
1727067960_2..N,030600_2..N,2,0,1727067960,E2 0506  FLA/241,1727088285,1727088293,559,0,0
1727067960_2..N08R,030600_2..N08R,2,0,1727067960,02 0506  FLA/241,1727083548,1727083563,226,0,0
1727067960_4..S05R,030600_4..S05R,4,1,1727067960,04 0506  WDL/UTI,1727086339,1727086353,543,0,0
1727068140_1..S03R,030900_1..S03R,1,1,1727068140,01 0509  242/SFT,1727086339,1727086353,440,0,0
1727068140_2..S,030900_2..S,2,1,1727068140,E2 0509  241/FLA,1727088210,1727088218,489,0,0
1727068140_2..S01R,030900_2..S01R,2,1,1727068140,02 0509  241/FLA,1727084388,1727084403,283,0,0
1727068170_7..S,030950_7..S,7,1,1727068170,07 0509+ MST/34H,1727084809,1727084823,330,0,0
1727068230_6..N01R,031050_6..N01R,6,0,1727068230,06 0510+ BBR/PEL,1727085888,1727085889,442,0,0
1727068320_4..N01X126,031200_4..N01X126,4,0,1727068320,04 0512  UTI/WDL,1727087329,1727087333,630,0,0
1727068320_5..S03R,031200_5..S03R,5,1,1727068320,05 0512  DYR/FLA,1727087479,1727087663,660,0,0
1727068350_5..S02R,031250_5..S02R,5,1,1727068350,05 0512+ 180/FLA,1727087228,1727087239,621,0,0
1727068380_3..S42R,031300_3..S42R,3,1,1727068380,03 0513  148/TSQ,1727084133,1727084148,226,0,0
