trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1726113600_7..S,024000_7..S,7,1,1726113600,07 0400 MST/34H,1726130170,1726130182,1021,0,0
1726113600_GS.N01R,024000_GS.N01R,GS,0,1726113600,0S 0400  GCS/TSS,1726128070,1726128082,443,0,0
1726113780_2..N33X001,024300_2..N33X001,2,0,1726113780,02 0403  3RD/241,1726130032,1726130035,961,0,0
1726113810_GS.S01R,024350_GS.S01R,GS,1,1726113810,0S 0403+ TSS/GCS,1726128250,1726128262,487,0,0
1726113900_7..N,024500_7..N,7,0,1726113900,07 0405 34H/MST,1726130767,1726130773,1075,0,0
1726113930_1..S03R,024550_1..S03R,1,1,1726113930,01 0405+ 242/SFT,1726131673,1726131682,1364,0,0
1726114020_4..N13R,024700_4..N13R,4,0,1726114020,04 0407  NLT/WDL,1726127155,1726128427,174,0,0
1726114170_4..S13R,024950_4..S13R,4,1,1726114170,04 0409+ WDL/NLT,1726128472,1726128577,505,0,0
1726114200_GS.N01R,025000_GS.N01R,GS,0,1726114200,0S 0410  GCS/TSS,1726128685,1726128697,505,0,0
1726114230_2..S08X165,025050_2..S08X165,2,1,1726114230,02 0410+ 148/FLA,1726133407,1726133413,1758,0,0
1726114350_6..N01X007,025250_6..N01X007,6,0,1726114350,06 0412+ BBR/PEL,1726132198,1726132207,1354,0,0
1726114410_2..N08R,025350_2..N08R,2,0,1726114410,02 0413+ FLA/241,1726135927,1726135936,2129,0,0
1726114410_GS.S01R,025350_GS.S01R,GS,1,1726114410,0S 0413+ TSS/GCS,1726128880,1726128892,557,0,0
1726114470_1..N03R,025450_1..N03R,1,0,1726114470,01 0414+ SFT/242,1726132432,1726132438,1502,0,0
1726114500_6..S01R,025500_6..S01R,6,1,1726114500,06 0415  PEL/BBR,1726132573,1726132582,1460,0,0
1726114590_4..S13R,025650_4..S13R,4,1,1726114590,04 0416+ WDL/NLT,1726134142,1726134151,1422,0,0
1726114620_4..N13R,025700_4..N13R,4,0,1726114620,04 0417  NLT/WDL,1726134466,1726134472,1820,0,0
1726114740_2..S33X001,025900_2..S33X001,2,1,1726114740,02 0419  241/3RD,1726131388,1726131397,1144,0,0
1726114800_7..S,026000_7..S,7,1,1726114800,07 0420 MST/34H,1726131523,1726131532,1098,0,0
1726114800_GS.N01R,026000_GS.N01R,GS,0,1726114800,0S 0420  GCS/TSS,1726129282,1726129285,503,0,0
1726114890_4..S13R,026150_4..S13R,4,1,1726114890,04 0421+ WDL/NLT,1726128670,1726128742,341,0,0
1726114980_2..N33X001,026300_2..N33X001,2,0,1726114980,02 0423  3RD/241,1726131247,1726131253,1027,0,0
1726115010_GS.S01R,026350_GS.S01R,GS,1,1726115010,0S 0423+ TSS/GCS,1726129477,1726129480,555,0,0
1726115100_7..N,026500_7..N,7,0,1726115100,07 0425 34H/G-C,1726129822,1726129825,563,0,0
1726115130_1..S03R,026550_1..S03R,1,1,1726115130,01 0425+ 242/SFT,1726132912,1726132918,1448,0,0
1726115130_2..S08X165,026550_2..S08X165,2,1,1726115130,02 0425+ 148/FLA,1726133653,1726133662,1584,0,0
1726115400_6..S01R,027000_6..S01R,6,1,1726115400,06 0430  PEL/BBR,1726133278,1726133287,1408,0,0
1726115400_GS.N01R,027000_GS.N01R,GS,0,1726115400,0S 0430  GCS/TSS,1726129867,1726129870,499,0,0
1726115430_7..N,027050_7..N,7,0,1726115430,=7 0430+ G-C/MST,1726131733,1726131742,533,0,0
1726115550_6..N01X007,027250_6..N01X007,6,0,1726115550,06 0432+ BBR/PEL,1726133578,1726133587,1394,0,0
1726115610_2..N08R,027350_2..N08R,2,0,1726115610,02 0433+ FLA/241,1726136947,1726136956,1945,0,0
1726115610_GS.S01R,027350_GS.S01R,GS,1,1726115610,0S 0433+ TSS/GCS,1726130050,1726130062,549,0,0
1726115670_1..N03R,027450_1..N03R,1,0,1726115670,01 0434+ SFT/242,1726133353,1726133362,1428,0,0
1726115790_7..S,027650_7..S,7,1,1726115790,07 0436+ MST/34H,1726132252,1726132258,1071,0,0
1726115910_4..S01R,027850_4..S01R,4,1,1726115910,04 0438+ WDL/NLT,1726134856,1726134862,1591,0,0
1726115940_2..S01R,027900_2..S01R,2,1,1726115940,02 0439  241/FLA,1726136032,1726136041,1748,0,0
1726116000_GS.N01R,028000_GS.N01R,GS,0,1726116000,0S 0440  GCS/TSS,1726130458,1726130467,502,0,0
1726116030_2..S08X165,028050_2..S08X165,2,1,1726116030,02 0440+ 148/FLA,1726134871,1726134877,1511,0,0
1726116120_6..S01R,028200_6..S01R,6,1,1726116120,06 0442  PEL/BBR,1726133992,1726134001,1396,0,0
1726116150_1..S03R,028250_1..S03R,1,1,1726116150,01 0442+ 242/SFT,1726133977,1726133986,1394,0,0
1726116180_2..N33X001,028300_2..N33X001,2,0,1726116180,02 0443  3RD/241,1726132462,1726132468,1035,0,0
1726116210_GS.S01R,028350_GS.S01R,GS,1,1726116210,0S 0443+ TSS/GCS,1726130668,1726130677,558,0,0
1726116300_7..N,028500_7..N,7,0,1726116300,07 0445 34H/G-C,1726130992,1726130998,608,0,0
1726116390_4..N13R,028650_4..N13R,4,0,1726116390,04 0446+ NLT/WDL,1726136152,1726136161,1606,0,0
1726116390_7..S,028650_7..S,7,1,1726116390,07 0446+ MST/34H,1726133062,1726133068,1159,0,0
1726116420_3..N42R,028700_3..N42R,3,0,1726116420,03 0447  TSQ/148,1726132237,1726132243,855,0,0
1726116510_4..S01R,028850_4..S01R,4,1,1726116510,04 0448+ WDL/NLT,1726135492,1726135501,1516,0,0
1726116600_GS.N01R,029000_GS.N01R,GS,0,1726116600,0S 0450  GCS/TSS,1726131067,1726131073,504,0,0
1726116630_7..N,029050_7..N,7,0,1726116630,=7 0450+ G-C/MST,1726132918,1726132927,539,0,0
1726116750_6..N01R,029250_6..N01R,6,0,1726116750,06 0452+ BBR/PEL,1726135102,1726135111,1384,0,0
1726116810_2..N08R,029350_2..N08R,2,0,1726116810,02 0453+ FLA/241,1726138192,1726138207,1746,0,0
1726116810_GS.S01R,029350_GS.S01R,GS,1,1726116810,0S 0453+ TSS/GCS,1726131247,1726131253,552,0,0
1726116840_2..S01R,029400_2..S01R,2,1,1726116840,02 0454  241/FLA,1726136992,1726137001,1636,0,0
1726116840_6..S01R,029400_6..S01R,6,1,1726116840,06 0454  PEL/BBR,1726134772,1726134781,1340,0,0
1726116870_1..N03R,029450_1..N03R,1,0,1726116870,01 0454+ SFT/242,1726134517,1726134526,1306,0,0
1726116930_2..S08X165,029550_2..S08X165,2,1,1726116930,02 0455+ 148/FLA,1726135381,1726135387,1341,0,0
1726117050_1..S03R,029750_1..S03R,1,1,1726117050,01 0457+ 242/SFT,1726134817,1726134826,1266,0,0
1726117080_2..N33X001,029800_2..N33X001,2,0,1726117080,02 0458  3RD/241,1726133692,1726133698,1116,0,0
1726117080_4..S35X002,029800_4..S35X002,4,1,1726117080,04 0458  WDL/BWG,1726134121,1726134127,1173,0,0
1726117080_7..S,029800_7..S,7,1,1726117080,07 0458 MST/34H,1726133608,1726133617,1107,0,0
1726117200_GS.N01R,030000_GS.N01R,GS,0,1726117200,0S 0500  GCS/TSS,1726131667,1726131673,503,0,0
1726117260_4..N01R,030100_4..N01R,4,0,1726117260,04 0501  NLT/WDL,1726136362,1726136371,1474,0,0
1726117290_3..S01R,030150_3..S01R,3,1,1726117290,03 0501+ 148/NLT,1726135222,1726135231,1240,0,0
1726117380_5..N01R,030300_5..N01R,5,0,1726117380,05 0503  180/DYR,1726132432,1726132438,707,0,0
1726117410_GS.S01R,030350_GS.S01R,GS,1,1726117410,0S 0503+ TSS/GCS,1726131853,1726131862,553,0,0
1726117500_7..N,030500_7..N,7,0,1726117500,07 0505 34H/MST,1726134142,1726134151,1084,0,0
1726117530_6..S01R,030550_6..S01R,6,1,1726117530,06 0505+ PEL/BBR,1726135501,1726135507,1197,0,0
1726117560_2..N08R,030600_2..N08R,2,0,1726117560,02 0506  FLA/241,1726138597,1726138612,1534,0,0
1726117560_4..S05R,030600_4..S05R,4,1,1726117560,04 0506  WDL/UTI,1726135891,1726135897,1249,0,0
1726117620_3..N42R,030700_3..N42R,3,0,1726117620,03 0507  TSQ/148,1726133353,1726133362,863,0,0
1726117740_1..S03R,030900_1..S03R,1,1,1726117740,01 0509  242/SFT,1726135477,1726135486,1194,0,0
1726117740_2..S01R,030900_2..S01R,2,1,1726117740,02 0509  241/FLA,1726137697,1726137712,1472,0,0
1726117770_7..S,030950_7..S,7,1,1726117770,07 0509+ MST/34H,1726134442,1726134451,1044,0,0
1726117800_GS.N01R,031000_GS.N01R,GS,0,1726117800,0S 0510  GCS/TSS,1726132258,1726132267,501,0,0
