trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1727323200_GS.N01R,024000_GS.N01R,GS,0,1727323200,0S 0400  GCS/TSS,1727337680,1727337684,253,0,0
1727323320_5..S32R,024200_5..S32R,5,1,1727323320,05 0402  DYR/180,1727338374,1727338385,346,0,0
1727323350_7..S,024250_7..S,7,1,1727323350,07 0402+ WPT/34H,1727339874,1727339885,558,0,0
1727323380_2..N33X001,024300_2..N33X001,2,0,1727323380,02 0403  3RD/241,1727339570,1727339574,505,0,0
1727323380_5..N32R,024300_5..N32R,5,0,1727323380,05 0403  180/DYR,1727338374,1727338385,346,0,0
1727323410_GS.S01R,024350_GS.S01R,GS,1,1727323410,0S 0403+ TSS/GCS,1727337864,1727337875,278,0,0
1727323500_7..N,024500_7..N,7,0,1727323500,07 0405 34H/G-C,1727338269,1727338280,304,0,0
1727323530_1..S03X018,024550_1..S03X018,1,1,1727323530,01 0405+ 242/SFT,1727341265,1727341272,705,0,0
1727323620_4..N13R,024700_4..N13R,4,0,1727323620,04 0407  NLT/WDL,1727343680,1727343690,1023,0,0
1727323650_2..S08X168,024750_2..S08X168,2,1,1727323650,02 0407+ 148/FLA,1727342255,1727342262,822,0,0
1727323770_4..S13R,024950_4..S13R,4,1,1727323770,04 0409+ WDL/NLT,1727343590,1727343597,1001,0,0
1727323800_GS.N01R,025000_GS.N01R,GS,0,1727323800,0S 0410  GCS/TSS,1727338284,1727338295,254,0,0
1727323830_7..N,025050_7..N,7,0,1727323830,=7 0410+ G-C/WPT,1727340305,1727340312,279,0,0
1727323950_6..N01R,025250_6..N01R,6,0,1727323950,06 0412+ BBR/PEL,1727342375,1727342382,799,0,0
1727324010_2..N08X201,025350_2..N08X201,2,0,1727324010,/2 0413+ FLA/241,1727345310,1727345315,1190,0,0
1727324010_GS.S01R,025350_GS.S01R,GS,1,1727324010,0S 0413+ TSS/GCS,1727338464,1727338475,278,0,0
1727324070_1..N03R,025450_1..N03R,1,0,1727324070,01 0414+ SFT/242,1727341767,1727341775,718,0,0
1727324100_6..S01R,025500_6..S01R,6,1,1727324100,06 0415  PEL/BBR,1727341947,1727341955,703,0,0
1727324400_GS.N01R,026000_GS.N01R,GS,0,1727324400,0S 0420  GCS/TSS,1727338884,1727338895,255,0,0
1727324490_4..S13R,026150_4..S13R,4,1,1727324490,04 0421+ WDL/NLT,1727344170,1727344175,959,0,0
1727324520_5..S32R,026200_5..S32R,5,1,1727324520,05 0422  DYR/180,1727339544,1727339555,343,0,0
1727324550_2..S08X168,026250_2..S08X168,2,1,1727324550,02 0422+ 148/FLA,1727342637,1727342645,754,0,0
1727324550_7..S,026250_7..S,7,1,1727324550,07 0422+ WPT/34H,1727341085,1727341092,543,0,0
1727324580_2..N33X001,026300_2..N33X001,2,0,1727324580,02 0423  3RD/241,1727338685,1727338689,228,0,0
1727324580_5..N32R,026300_5..N32R,5,0,1727324580,05 0423  180/DYR,1727339664,1727339675,359,0,0
1727324610_GS.S01R,026350_GS.S01R,GS,1,1727324610,0S 0423+ TSS/GCS,1727339064,1727339075,279,0,0
1727324700_7..N,026500_7..N,7,0,1727324700,07 0425 34H/G-C,1727339484,1727339495,330,0,0
1727324730_1..S03R,026550_1..S03R,1,1,1727324730,01 0425+ 242/SFT,1727343012,1727343020,707,0,0
1727324820_4..N13R,026700_4..N13R,4,0,1727324820,04 0427  NLT/WDL,1727344830,1727344835,1014,0,0
1727325000_6..S01R,027000_6..S01R,6,1,1727325000,06 0430  PEL/BBR,1727342967,1727342975,719,0,0
1727325000_GS.N01R,027000_GS.N01R,GS,0,1727325000,0S 0430  GCS/TSS,1727339465,1727339469,252,0,0
1727325030_7..N,027050_7..N,7,0,1727325030,=7 0430+ G-C/WPT,1727341452,1727341460,267,0,0
1727325150_6..N01R,027250_6..N01R,6,0,1727325150,06 0432+ BBR/PEL,1727343515,1727343522,792,0,0
1727325180_2..N33X001,027300_2..N33X001,2,0,1727325180,02 0433  3RD/241,1727341475,1727341482,372,0,0
1727325210_2..N08X201,027350_2..N08X201,2,0,1727325210,02 0433+ FLA/241,1727346255,1727346260,1157,0,0
1727325210_GS.S01R,027350_GS.S01R,GS,1,1727325210,0S 0433+ TSS/GCS,1727339664,1727339675,278,0,0
1727325270_1..N03R,027450_1..N03R,1,0,1727325270,01 0434+ SFT/242,1727343387,1727343395,775,0,0
1727325510_4..S01R,027850_4..S01R,4,1,1727325510,04 0438+ WDL/NLT,1727344400,1727344410,870,0,0
1727325540_2..S01R,027900_2..S01R,2,1,1727325540,02 0439  241/FLA,1727345750,1727345760,1050,0,0
1727325540_7..S,027900_7..S,7,1,1727325540,07 0439 WPT/34H,1727342007,1727342015,546,0,0
1727325600_GS.N01R,028000_GS.N01R,GS,0,1727325600,0S 0440  GCS/TSS,1727340080,1727340087,254,0,0
